strategy,scenario,sloMs,executionTimeMs,cost,avgResConfigStratExecTimeMs
Cheapest,0.33MB,100,1612670,0.13102500000000003,0.05
Cheapest,1.03MB,100,7972969,0.20897500000000008,0.025
Cheapest,1.24MB,100,7973336,0.20897000000000007,0.025
Fastest,0.33MB,100,645329,1.231545,0.025
Fastest,1.03MB,100,1510771,2.8766719999999997,0
Fastest,1.24MB,100,1853652,3.5314229999999993,0
HybridSearch,0.33MB,2948134,1612670,0.13102500000000003,2.725
HybridSearch,0.33MB,2997268,1612670,0.13102500000000003,2.975
HybridSearch,0.33MB,3046402,1612670,0.13102500000000003,3.125
HybridSearch,0.33MB,3095536,1612670,0.13102500000000003,2.85
HybridSearch,0.33MB,3144670,1612670,0.13102500000000003,3.075
HybridSearch,0.33MB,3193804,1612670,0.13102500000000003,3.25
HybridSearch,0.33MB,3242938,1612670,0.13102500000000003,2.925
HybridSearch,0.33MB,3292072,1612670,0.13102500000000003,2.85
HybridSearch,0.33MB,3341206,1612670,0.13102500000000003,2.925
HybridSearch,0.33MB,3390340,1612670,0.13102500000000003,3.075
HybridSearch,0.33MB,3439474,1612670,0.13102500000000003,2.9
HybridSearch,0.33MB,3488608,1612670,0.13102500000000003,2.95
HybridSearch,0.33MB,3537742,1612670,0.13102500000000003,2.9
HybridSearch,0.33MB,3586876,1612670,0.13102500000000003,2.725
HybridSearch,0.33MB,3636010,1612670,0.13102500000000003,3.55
HybridSearch,0.33MB,3685144,1612670,0.13102500000000003,3.125
HybridSearch,0.33MB,3734278,1612670,0.13102500000000003,3.075
HybridSearch,0.33MB,3783412,1612670,0.13102500000000003,3.1
HybridSearch,0.33MB,3832546,1612670,0.13102500000000003,3.3
HybridSearch,0.33MB,3881680,1612670,0.13102500000000003,2.975
HybridSearch,0.33MB,3930814,1612670,0.13102500000000003,3.15
HybridSearch,0.33MB,3979948,1612670,0.13102500000000003,3.2
HybridSearch,0.33MB,4029082,1612670,0.13102500000000003,3.225
HybridSearch,0.33MB,4078216,1612670,0.13102500000000003,3.225
HybridSearch,0.33MB,4127350,1612670,0.13102500000000003,2.925
HybridSearch,0.33MB,4176484,1612670,0.13102500000000003,3.3
HybridSearch,0.33MB,4225618,1612670,0.13102500000000003,3.175
HybridSearch,0.33MB,4274752,1612670,0.13102500000000003,3.05
HybridSearch,0.33MB,4323886,1612670,0.13102500000000003,3.325
HybridSearch,0.33MB,4373020,1612670,0.13102500000000003,3.425
HybridSearch,0.33MB,4422154,1612670,0.13102500000000003,3.775
HybridSearch,0.33MB,4471288,1612670,0.13102500000000003,3.325
HybridSearch,0.33MB,4520422,1612670,0.13102500000000003,3.3
HybridSearch,0.33MB,4569556,1612670,0.13102500000000003,3.35
HybridSearch,0.33MB,4618690,1612670,0.13102500000000003,3.025
