scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.7,0.2,3,2.77484222222222234074
scenario-01,1.9,0.08,2,2.77519359259259227530
scenario-01,1.5,0.2,1,2.77609479012345665555
scenario-01,1.9,0.1,3,2.77677513580246920370
scenario-01,1.8,0.13,2,2.77704149382716004691
scenario-01,1.7,0.17,2,2.77705856790123406543
scenario-01,2.0,0.06,2,2.77710969135802442962
scenario-01,1.7,0.12,1,2.77757893827160485308
scenario-01,1.8,0.16,3,2.77827200000000008518
scenario-01,1.9,0.09,2,2.77836654320987619135
scenario-01,1.7,0.18,2,2.78017709876543159135
scenario-01,2.0,0.07,3,2.78139311111111117160
scenario-01,1.9,0.11,3,2.78567629629629634691
scenario-01,1.8,0.14,2,2.78599560493827112469
scenario-01,1.9,0.07,1,2.78722266666666664444
scenario-01,1.6,0.16,1,2.78864818518518506790
scenario-01,2.0,0.06,1,2.78898318518518513827
scenario-01,2.0,0.07,2,2.78904708641975279012
scenario-01,1.7,0.19,2,2.78907880246913527037
scenario-01,1.7,0.13,1,2.78951622222222211604
scenario-01,1.8,0.17,3,2.79006351851851860000
scenario-01,1.9,0.1,2,2.79038704938271564938
scenario-01,1.8,0.09,1,2.79141685185185181604
scenario-01,1.9,0.12,3,2.79163490123456794197
scenario-01,1.9,0.13,3,2.79178143209876546790
scenario-01,1.8,0.15,2,2.79210114814814763950
scenario-01,1.6,0.17,1,2.79470838271604924938
scenario-01,1.8,0.1,1,2.79481145679012339629
scenario-01,1.7,0.14,1,2.79552970370370357283
scenario-01,1.8,0.18,3,2.79607812345679020617
scenario-01,2.0,0.08,3,2.79628651851851855802
scenario-01,1.9,0.11,2,2.79650198765432056049
scenario-01,1.7,0.2,2,2.79796928395061674320
scenario-01,1.8,0.16,2,2.79800670370370318024
scenario-01,1.9,0.08,1,2.79915106172839500000
scenario-01,1.9,0.12,2,2.80256451851851807283
scenario-01,1.6,0.18,1,2.80353804938271589753
scenario-01,1.9,0.14,3,2.80357324691358028518
scenario-01,1.8,0.19,3,2.80494497530864205432
scenario-01,2.0,0.09,3,2.80520769135802472222
scenario-01,1.8,0.11,1,2.80668343209876533086
scenario-01,2.0,0.08,2,2.80683925925925890864
scenario-01,1.9,0.15,3,2.80956645679012348765
scenario-01,1.8,0.12,1,2.80979109876543199135
scenario-01,1.8,0.17,2,2.80985677777777723209
scenario-01,1.7,0.15,1,2.81022220987654306666
scenario-01,2.0,0.1,3,2.81120133333333335802
scenario-01,1.9,0.09,1,2.81129550617283941358
scenario-01,1.6,0.19,1,2.81269230864197513333
scenario-01,1.8,0.2,3,2.81384660493827168271
scenario-01,1.9,0.13,2,2.81442596296296248641
scenario-01,1.6,0.2,1,2.81573903703703684567
scenario-01,2.0,0.09,2,2.81576824691357985061
scenario-01,2.0,0.11,3,2.81715976543209877901
scenario-01,2.0,0.07,1,2.81832150617283942469
scenario-01,1.9,0.16,3,2.81845011111111114197
scenario-01,1.7,0.16,1,2.81927522222222206296
scenario-01,1.8,0.13,1,2.82161817283950604567
scenario-01,1.8,0.18,2,2.82175922222222165679
scenario-01,2.0,0.1,2,2.82188333333333290493
scenario-01,2.0,0.12,3,2.82306818518518518024
scenario-01,1.9,0.1,1,2.82338345679012334197
scenario-01,1.9,0.14,2,2.82627599999999951358
scenario-01,1.9,0.17,3,2.82733958024691361111
scenario-01,1.8,0.19,2,2.82776750617283892222
scenario-01,2.0,0.14,3,2.82912960493827159259
scenario-01,2.0,0.11,2,2.83078503703703658888
scenario-01,1.7,0.17,1,2.83124569135802451111
scenario-01,2.0,0.13,3,2.83195192592592592345
scenario-01,1.8,0.14,1,2.83349454320987638641
scenario-01,1.9,0.11,1,2.83522932098765418518
scenario-01,1.9,0.15,2,2.83532360493827108888
scenario-01,1.8,0.2,2,2.83658969135802409012
scenario-01,2.0,0.12,2,2.83687475308641927901
scenario-01,2.0,0.08,1,2.83909116049382703827
scenario-01,1.9,0.18,3,2.83912814814814817407
scenario-01,1.8,0.15,1,2.83944703703703685555
scenario-01,1.7,0.18,1,2.84013637037037016419
scenario-01,2.0,0.15,3,2.84098624691358022345
scenario-01,1.9,0.16,2,2.84128146913580192592
scenario-01,1.9,0.12,1,2.84133704938271588024
scenario-01,2.0,0.13,2,2.84579037037036988641
scenario-01,1.9,0.19,3,2.84797364197530866419
scenario-01,1.7,0.19,1,2.84907899999999977037
scenario-01,2.0,0.16,3,2.84988323456790121111
scenario-01,1.9,0.17,2,2.85014486419753030617
scenario-01,2.0,0.09,1,2.85108046913580231728
scenario-01,1.9,0.2,3,2.85391097530864199382
scenario-01,1.9,0.13,1,2.85624120987654302222
scenario-01,1.8,0.16,1,2.85728029629629610740
scenario-01,1.7,0.2,1,2.85814635802469109876
scenario-01,2.0,0.14,2,2.86061140740740689753
scenario-01,1.9,0.18,2,2.86204708641975250987
scenario-01,1.9,0.14,1,2.86212291358024671234
scenario-01,2.0,0.17,3,2.86463128395061725802
scenario-01,2.0,0.1,1,2.86596851851851833086
scenario-01,1.8,0.17,1,2.86632164197530842469
scenario-01,1.9,0.19,2,2.86803012345678952839
scenario-01,2.0,0.11,1,2.86903403703703683209
scenario-01,2.0,0.15,2,2.86968598765432044814
scenario-01,2.0,0.16,2,2.87268229629629574320
scenario-01,2.0,0.18,3,2.87347686419753083827
scenario-01,1.9,0.15,1,2.87406751851851828765
scenario-01,1.8,0.18,1,2.87530202469135777901
scenario-01,2.0,0.12,1,2.87800275308641950617
scenario-01,1.9,0.2,2,2.87983735802469074320
scenario-01,2.0,0.19,3,2.88237385185185182345
scenario-01,2.0,0.17,2,2.88453223456790066296
scenario-01,1.9,0.16,1,2.88581469135802443456
scenario-01,2.0,0.13,1,2.88705576543209850864
scenario-01,1.8,0.19,1,2.89001332098765405061
scenario-01,2.0,0.2,3,2.89127075308641971975
scenario-01,2.0,0.18,2,2.89344983950617224567
scenario-01,1.9,0.17,1,2.89760398765432071975
scenario-01,1.8,0.2,1,2.89895597530864167654
scenario-01,2.0,0.14,1,2.89905676543209848395
scenario-01,2.0,0.19,2,2.89940574074074012839
scenario-01,2.0,0.15,1,2.90499501234567871111
scenario-01,2.0,0.2,2,2.90532074074074010123
scenario-01,1.9,0.18,1,2.90672783950617253580
scenario-01,1.9,0.19,1,2.90973239506172806790
scenario-01,1.9,0.2,1,2.91572708641975274197
scenario-01,2.0,0.16,1,2.92263558024691325185
scenario-01,2.0,0.17,1,2.92853160493827125555
scenario-01,2.0,0.18,1,2.93156661728395025185
scenario-01,2.0,0.19,1,2.93756130864197492098
scenario-01,2.0,0.2,1,2.94065283950617242345
