scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.7,0.04,3,2.95667814814814871975
scenario-01,1.5,0.11,2,2.95788959259259272469
scenario-01,1.6,0.05,1,2.95866837037037083703
scenario-01,1.6,0.07,3,2.95912559259259323827
scenario-01,1.7,0.04,1,2.95984430864197575308
scenario-01,1.9,0.02,2,2.96031937037037076172
scenario-01,1.3,0.16,1,2.96096403703703747654
scenario-01,1.5,0.12,3,2.96135850617284017654
scenario-01,1.9,0.02,1,2.96195546913580298271
scenario-01,1.4,0.18,3,2.96322540740740806049
scenario-01,1.4,0.16,2,2.96577872839506183086
scenario-01,2.0,0.01,3,2.96717949382716106172
scenario-01,2.0,0.01,2,2.96781588888888930987
scenario-01,1.4,0.12,1,2.96907986419753134814
scenario-01,1.3,0.17,1,2.97303577777777818765
scenario-01,1.5,0.08,1,2.97315198765432145555
scenario-01,1.5,0.13,3,2.97321028395061794691
scenario-01,1.4,0.19,3,2.97502603703703768024
scenario-01,1.8,0.03,2,2.97577829629629658024
scenario-01,1.8,0.03,1,2.97670918518518566049
scenario-01,1.6,0.08,3,2.97693370370370435555
scenario-01,1.9,0.02,3,2.97720917283950674691
scenario-01,1.6,0.07,2,2.97810880246913597530
scenario-01,1.7,0.05,2,2.97916535802469155432
scenario-01,1.7,0.05,3,2.98032427160493886172
scenario-01,1.4,0.17,2,2.98065207407407414938
scenario-01,1.4,0.13,1,2.98111129629629677037
scenario-01,1.6,0.08,2,2.98710403703703718518
scenario-01,1.5,0.12,2,2.98731618518518528271
scenario-01,1.3,0.18,1,2.98788334567901275432
scenario-01,1.5,0.14,3,2.98803408641975375061
scenario-01,1.6,0.06,1,2.98821303703703748641
scenario-01,1.8,0.03,3,2.98953751851851908641
scenario-01,1.5,0.09,1,2.99107219753086465432
scenario-01,1.6,0.09,3,2.99174513580246978148
scenario-01,1.4,0.2,3,2.99272479012345742345
scenario-01,1.4,0.18,2,2.99550007407407412716
scenario-01,2.0,0.02,1,2.99650991358024743209
scenario-01,1.3,0.19,1,2.99692911111111150987
scenario-01,1.4,0.14,1,2.99890685185185231234
scenario-01,1.5,0.15,3,2.99985750617284016543
