scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.5,0.08,3,3.84367851851851887283
scenario-01,1.4,0.13,1,3.85269380246913616543
scenario-01,1.4,0.13,2,3.85269380246913616543
scenario-01,1.4,0.13,3,3.85269380246913616543
scenario-01,1.3,0.18,1,3.85578977777777814938
scenario-01,1.3,0.18,2,3.85578977777777814938
scenario-01,1.3,0.18,3,3.85578977777777814938
scenario-01,1.9,0.02,1,3.85799966666666678271
scenario-01,1.9,0.02,2,3.85799966666666678271
scenario-01,1.9,0.02,3,3.85799966666666678271
scenario-01,1.5,0.09,1,3.86123196296296330493
scenario-01,1.5,0.09,2,3.86123196296296330493
scenario-01,1.5,0.09,3,3.86123196296296330493
scenario-01,1.6,0.06,1,3.86378265432098783950
scenario-01,1.6,0.06,2,3.86378265432098783950
scenario-01,1.6,0.06,3,3.86378265432098783950
scenario-01,1.7,0.04,1,3.86708311111111121728
scenario-01,1.7,0.04,2,3.86708311111111121728
scenario-01,1.7,0.04,3,3.86708311111111121728
scenario-01,1.4,0.14,1,3.87609839506172880740
scenario-01,1.4,0.14,2,3.87609839506172880740
scenario-01,1.4,0.14,3,3.87609839506172880740
scenario-01,1.3,0.19,1,3.87616655555555597160
scenario-01,1.3,0.19,2,3.87616655555555597160
scenario-01,1.3,0.19,3,3.87616655555555597160
scenario-01,1.5,0.1,1,3.88167690123456835432
scenario-01,1.5,0.1,2,3.88167690123456835432
scenario-01,1.5,0.1,3,3.88167690123456835432
scenario-01,1.8,0.03,1,3.88429575308641989135
scenario-01,1.8,0.03,2,3.88429575308641989135
scenario-01,1.8,0.03,3,3.88429575308641989135
scenario-01,1.6,0.07,1,3.88718724691358048148
scenario-01,1.6,0.07,2,3.88718724691358048148
scenario-01,1.6,0.07,3,3.88718724691358048148
scenario-01,1.4,0.15,1,3.89351551851851897530
scenario-01,1.4,0.15,2,3.89351551851851897530
scenario-01,1.4,0.15,3,3.89351551851851897530
scenario-01,1.3,0.2,1,3.89365183950617330493
scenario-01,1.3,0.2,2,3.89365183950617330493
scenario-01,1.3,0.2,3,3.89365183950617330493
scenario-01,2.0,0.02,1,3.91059183950617302839
scenario-01,2.0,0.02,2,3.91059183950617302839
scenario-01,2.0,0.02,3,3.91059183950617302839
scenario-01,1.7,0.05,1,3.91066000000000026049
scenario-01,1.7,0.05,2,3.91066000000000026049
scenario-01,1.7,0.05,3,3.91066000000000026049
scenario-01,1.5,0.11,1,3.91093264197530914444
scenario-01,1.5,0.11,2,3.91093264197530914444
scenario-01,1.5,0.11,3,3.91093264197530914444
scenario-01,1.4,0.16,1,3.91396045679012396296
scenario-01,1.4,0.16,2,3.91396045679012396296
scenario-01,1.4,0.16,3,3.91396045679012396296
scenario-01,1.9,0.03,1,3.91623850617283968765
scenario-01,1.9,0.03,2,3.91623850617283968765
scenario-01,1.9,0.03,3,3.91623850617283968765
scenario-01,1.6,0.08,1,3.92518562962963009876
scenario-01,1.6,0.08,2,3.92518562962963009876
scenario-01,1.6,0.08,3,3.92518562962963009876
scenario-01,1.5,0.12,1,3.92545827160493875679
scenario-01,1.5,0.12,2,3.92545827160493875679
scenario-01,1.5,0.12,3,3.92545827160493875679
scenario-01,1.4,0.17,1,3.92559459259259308641
scenario-01,1.4,0.17,2,3.92559459259259308641
scenario-01,1.4,0.17,3,3.92559459259259308641
scenario-01,1.8,0.04,1,3.93971125925925961728
scenario-01,1.8,0.04,2,3.93971125925925961728
scenario-01,1.8,0.04,3,3.93971125925925961728
scenario-01,1.5,0.13,1,3.94294355555555609012
scenario-01,1.5,0.13,2,3.94294355555555609012
scenario-01,1.5,0.13,3,3.94294355555555609012
scenario-01,1.6,0.09,1,3.94563056790123508641
scenario-01,1.6,0.09,2,3.94563056790123508641
scenario-01,1.6,0.09,3,3.94563056790123508641
scenario-01,1.7,0.06,1,3.94865838271604981728
scenario-01,1.7,0.06,2,3.94865838271604981728
scenario-01,1.7,0.06,3,3.94865838271604981728
scenario-01,1.4,0.18,1,3.94899918518518572839
scenario-01,1.4,0.18,2,3.94899918518518572839
scenario-01,1.4,0.18,3,3.94899918518518572839
scenario-01,1.6,0.1,1,3.96325217283950668395
scenario-01,1.6,0.1,2,3.96325217283950668395
scenario-01,1.6,0.1,3,3.96325217283950668395
scenario-01,1.5,0.14,1,3.96338849382716107777
scenario-01,1.5,0.14,2,3.96338849382716107777
scenario-01,1.5,0.14,3,3.96338849382716107777
scenario-01,2.0,0.03,1,3.97179033333333373580
scenario-01,2.0,0.03,2,3.97179033333333373580
scenario-01,2.0,0.03,3,3.97179033333333373580
scenario-01,1.7,0.07,1,3.97185849382716109753
scenario-01,1.7,0.07,2,3.97185849382716109753
scenario-01,1.7,0.07,3,3.97185849382716109753
scenario-01,1.4,0.19,1,3.97226745679012404074
scenario-01,1.4,0.19,2,3.97226745679012404074
scenario-01,1.4,0.19,3,3.97226745679012404074
scenario-01,1.8,0.05,1,3.97474998765432145679
scenario-01,1.8,0.05,2,3.97474998765432145679
scenario-01,1.8,0.05,3,3.97474998765432145679
scenario-01,1.5,0.15,1,3.97805044444444502098
scenario-01,1.5,0.15,2,3.97805044444444502098
scenario-01,1.5,0.15,3,3.97805044444444502098
scenario-01,1.9,0.04,1,3.98039665432098810987
scenario-01,1.9,0.04,2,3.98039665432098810987
scenario-01,1.9,0.04,3,3.98039665432098810987
scenario-01,1.4,0.2,1,3.98692940740740798395
scenario-01,1.4,0.2,2,3.98692940740740798395
scenario-01,1.4,0.2,3,3.98692940740740798395
scenario-01,1.6,0.11,1,3.98961641975308704691
scenario-01,1.6,0.11,2,3.98961641975308704691
scenario-01,1.6,0.11,3,3.98961641975308704691
scenario-01,1.7,0.08,1,3.99237159259259326666
scenario-01,1.7,0.08,2,3.99237159259259326666
scenario-01,1.7,0.08,3,3.99237159259259326666
scenario-01,1.5,0.16,1,3.99560388888888951975
scenario-01,1.5,0.16,2,3.99560388888888951975
scenario-01,1.5,0.16,3,3.99560388888888951975
scenario-01,1.8,0.06,1,4.00978871604938329135
scenario-01,1.8,0.06,2,4.00978871604938329135
scenario-01,1.8,0.06,3,4.00978871604938329135
scenario-01,1.6,0.12,1,4.01006135802469203580
scenario-01,1.6,0.12,2,4.01006135802469203580
scenario-01,1.6,0.12,3,4.01006135802469203580
scenario-01,1.7,0.09,1,4.01577618518518591358
scenario-01,1.7,0.09,2,4.01577618518518591358
scenario-01,1.7,0.09,3,4.01577618518518591358
scenario-01,1.5,0.17,1,4.01604882716049450864
scenario-01,1.5,0.17,2,4.01604882716049450864
scenario-01,1.5,0.17,3,4.01604882716049450864
scenario-01,1.6,0.13,1,4.02176365432098832469
scenario-01,1.6,0.13,2,4.02176365432098832469
scenario-01,1.6,0.13,3,4.02176365432098832469
scenario-01,1.9,0.05,1,4.02438250617284005185
scenario-01,1.9,0.05,2,4.02438250617284005185
scenario-01,1.9,0.05,3,4.02438250617284005185
scenario-01,1.8,0.07,1,4.03016549382716131111
scenario-01,1.8,0.07,2,4.03016549382716131111
scenario-01,1.8,0.07,3,4.03016549382716131111
scenario-01,2.0,0.04,1,4.03622112345679080987
scenario-01,2.0,0.04,2,4.03622112345679080987
scenario-01,2.0,0.04,3,4.03622112345679080987
scenario-01,1.7,0.1,1,4.03911261728395139629
scenario-01,1.7,0.1,2,4.03911261728395139629
scenario-01,1.7,0.1,3,4.03911261728395139629
scenario-01,1.6,0.14,1,4.03931709876543282345
scenario-01,1.6,0.14,2,4.03931709876543282345
scenario-01,1.6,0.14,3,4.03931709876543282345
scenario-01,1.5,0.18,1,4.03945341975308715185
scenario-01,1.5,0.18,2,4.03945341975308715185
scenario-01,1.5,0.18,3,4.03945341975308715185
scenario-01,1.5,0.19,1,4.04819606172839578641
scenario-01,1.5,0.19,2,4.04819606172839578641
scenario-01,1.5,0.19,3,4.04819606172839578641
scenario-01,1.9,0.06,1,4.05350192592592670987
scenario-01,1.9,0.06,2,4.05350192592592670987
scenario-01,1.9,0.06,3,4.05350192592592670987
scenario-01,1.7,0.11,1,4.05377456790123533950
scenario-01,1.7,0.11,2,4.05377456790123533950
scenario-01,1.7,0.11,3,4.05377456790123533950
scenario-01,1.6,0.15,1,4.05391088888888966790
scenario-01,1.6,0.15,2,4.05391088888888966790
scenario-01,1.6,0.15,3,4.05391088888888966790
scenario-01,2.0,0.05,1,4.05646158024691430740
scenario-01,2.0,0.05,2,4.05646158024691430740
scenario-01,2.0,0.05,3,4.05646158024691430740
scenario-01,1.8,0.08,1,4.05659790123456872345
scenario-01,1.8,0.08,2,4.05659790123456872345
scenario-01,1.8,0.08,3,4.05659790123456872345
scenario-01,1.5,0.2,1,4.06278985185185263086
scenario-01,1.5,0.2,2,4.06278985185185263086
scenario-01,1.5,0.2,3,4.06278985185185263086
scenario-01,1.6,0.16,1,4.06850467901234651234
scenario-01,1.6,0.16,2,4.06850467901234651234
scenario-01,1.6,0.16,3,4.06850467901234651234
scenario-01,1.7,0.12,1,4.07428766666666749259
scenario-01,1.7,0.12,2,4.07428766666666749259
scenario-01,1.7,0.12,3,4.07428766666666749259
scenario-01,1.8,0.09,1,4.07717916049382804074
scenario-01,1.8,0.09,2,4.07717916049382804074
scenario-01,1.8,0.09,3,4.07717916049382804074
scenario-01,1.9,0.07,1,4.07993433333333431358
scenario-01,1.9,0.07,2,4.07993433333333431358
scenario-01,1.9,0.07,3,4.07993433333333431358
scenario-01,1.6,0.17,1,4.08605812345679094567
scenario-01,1.6,0.17,2,4.08605812345679094567
scenario-01,1.6,0.17,3,4.08605812345679094567
scenario-01,1.8,0.1,1,4.09170479012345772839
scenario-01,1.8,0.1,2,4.09170479012345772839
scenario-01,1.8,0.1,3,4.09170479012345772839
scenario-01,1.7,0.13,1,4.09184111111111199135
scenario-01,1.7,0.13,2,4.09184111111111199135
scenario-01,1.7,0.13,3,4.09184111111111199135
scenario-01,2.0,0.06,1,4.09748777777777873333
scenario-01,2.0,0.06,2,4.09748777777777873333
scenario-01,2.0,0.06,3,4.09748777777777873333
scenario-01,1.6,0.18,1,4.09776041975308730000
scenario-01,1.6,0.18,2,4.09776041975308730000
scenario-01,1.6,0.18,3,4.09776041975308730000
scenario-01,1.7,0.14,1,4.10058375308642069135
scenario-01,1.7,0.14,2,4.10058375308642069135
scenario-01,1.7,0.14,3,4.10058375308642069135
scenario-01,1.9,0.08,1,4.10333892592592696419
scenario-01,1.9,0.08,2,4.10333892592592696419
scenario-01,1.9,0.08,3,4.10333892592592696419
scenario-01,1.9,0.09,1,4.11214972839506277530
scenario-01,1.9,0.09,2,4.11214972839506277530
scenario-01,1.9,0.09,3,4.11214972839506277530
scenario-01,1.8,0.11,1,4.11517754320987753580
scenario-01,1.8,0.11,2,4.11517754320987753580
scenario-01,1.8,0.11,3,4.11517754320987753580
scenario-01,1.7,0.15,1,4.11531386419753179876
scenario-01,1.7,0.15,2,4.11531386419753179876
scenario-01,1.7,0.15,3,4.11531386419753179876
scenario-01,1.6,0.19,1,4.11538202469135896296
scenario-01,1.6,0.19,2,4.11538202469135896296
scenario-01,1.6,0.19,3,4.11538202469135896296
scenario-01,2.0,0.07,1,4.12385202469135917160
scenario-01,2.0,0.07,2,4.12385202469135917160
scenario-01,2.0,0.07,3,4.12385202469135917160
