scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.1,0.07,3,.24572708641975286185
scenario-01,1.1,0.11,3,.24581212345678989962
scenario-01,1.1,0.06,3,.24584046913580224296
scenario-01,1.1,0.08,3,.24593362962962940555
scenario-01,1.1,0.12,3,.24606990123456767950
scenario-01,1.1,0.05,3,.24609938271604915703
scenario-01,1.1,0.13,3,.24624014814814792604
scenario-01,1.1,0.14,3,.24651607407407385222
scenario-01,1.1,0.15,3,.24679360493827138419
scenario-01,1.1,0.16,3,.24704977777777755604
scenario-01,1.1,0.17,3,.24717039506172817320
scenario-01,1.1,0.18,3,.24737854320987632061
scenario-01,1.1,0.04,3,.24757696296296272765
scenario-01,1.1,0.19,3,.24765446913580224691
scenario-01,1.1,0.2,3,.24787916049382693888
scenario-01,1.0,0.04,1,.24936670370370349864
scenario-01,1.1,0.03,3,.24975390123456765703
scenario-01,1.1,0.02,3,.25300335802469111333
scenario-01,1.0,0.05,1,.25488125925925905580
scenario-01,1.1,0.01,3,.25601501234567877111
scenario-01,1.0,0.06,1,.25892775308641953975
scenario-01,1.1,0.06,2,.26076443209876522481
scenario-01,1.1,0.05,2,.26152375308641954271
scenario-01,1.0,0.07,1,.26181735802469114827
scenario-01,1.1,0.07,2,.26228193827160473148
scenario-01,1.1,0.08,2,.26241196296296275679
scenario-01,1.1,0.09,2,.26296429629629609024
scenario-01,1.1,0.04,2,.26311137037037015308
scenario-01,1.1,0.1,2,.26343901234567880777
scenario-01,1.1,0.11,2,.26365019753086399296
scenario-01,1.1,0.12,2,.26417365432098744234
scenario-01,1.1,0.13,2,.26456714814814793691
scenario-01,1.1,0.14,2,.26483067901234546839
scenario-01,1.1,0.03,2,.26490399999999977283
scenario-01,1.1,0.15,2,.26527832098765411111
scenario-01,1.0,0.08,1,.26531219753086398518
scenario-01,1.1,0.16,2,.26570069135802447320
scenario-01,1.1,0.17,2,.26591007407407385604
scenario-01,1.1,0.18,2,.26633244444444422740
scenario-01,1.0,0.09,1,.26657008641975287382
scenario-01,1.2,0.06,3,.26662755555555529333
scenario-01,1.2,0.05,3,.26681387654320961901
scenario-01,1.2,0.07,3,.26693656790123430419
scenario-01,1.1,0.19,2,.26699127160493804716
scenario-01,1.2,0.08,3,.26702422222222195901
scenario-01,1.1,0.01,2,.26702792592592568987
scenario-01,1.1,0.2,2,.26725480246913557925
scenario-01,1.2,0.09,3,.26731669135802442777
scenario-01,1.2,0.1,3,.26752162962962936493
scenario-01,1.2,0.11,3,.26779755555555529098
scenario-01,1.1,0.02,2,.26780514814814789876
scenario-01,1.0,0.1,1,.26783560493827138679
scenario-01,1.2,0.12,3,.26788348148148121629
scenario-01,1.2,0.13,3,.26821064197530837703
scenario-01,1.2,0.14,3,.26834940740740714197
scenario-01,1.2,0.15,3,.26846841975308615395
scenario-01,1.0,0.11,1,.26861943209876521407
scenario-01,1.2,0.04,3,.26866916049382690308
scenario-01,1.2,0.16,3,.26877903703703677160
scenario-01,1.2,0.17,3,.26902027160493800481
scenario-01,1.2,0.18,3,.26927804938271578333
scenario-01,1.2,0.19,3,.26939866666666640012
scenario-01,1.2,0.2,3,.26958706172839479555
scenario-01,1.0,0.12,1,.27025896296296274382
scenario-01,1.0,0.13,1,.27060712345678990432
scenario-01,1.2,0.03,3,.27075279012345651395
scenario-01,1.0,0.14,1,.27142583950617262148
scenario-01,1.2,0.02,3,.27164051851851824876
scenario-01,1.0,0.15,1,.27209407407407385604
scenario-01,1.0,0.16,1,.27275518518518496888
scenario-01,1.0,0.17,1,.27301611111111088765
scenario-01,1.0,0.18,1,.27310282716049360283
scenario-01,1.0,0.19,1,.27353088888888865666
scenario-01,1.0,0.2,1,.27409846913580223666
scenario-01,1.2,0.01,3,.27749679012345649456
scenario-01,1.1,0.01,1,.27870104938271577777
scenario-01,1.3,0.04,3,.28007212345678981209
scenario-01,1.3,0.03,3,.28012150617283919049
scenario-01,1.2,0.06,2,.28062455555555528456
scenario-01,1.2,0.07,2,.28100849382716022308
scenario-01,1.3,0.02,3,.28105217283950585901
scenario-01,1.2,0.08,2,.28105335802469108740
scenario-01,1.2,0.05,2,.28114124691357996617
scenario-01,1.3,0.06,3,.28119029629629598592
scenario-01,1.3,0.05,3,.28132538271604907135
scenario-01,1.3,0.07,3,.28148437037037005234
scenario-01,1.2,0.1,2,.28162528395061701666
scenario-01,1.2,0.09,2,.28165803703703676827
scenario-01,1.3,0.08,3,.28172560493827128555
scenario-01,1.1,0.02,1,.28185250617283923185
scenario-01,1.2,0.11,2,.28204585185185158493
scenario-01,1.3,0.1,3,.28213708641975276641
scenario-01,1.3,0.09,3,.28218819753086387654
scenario-01,1.3,0.11,3,.28236017283950585370
scenario-01,1.2,0.12,2,.28246641975308615308
scenario-01,1.2,0.13,2,.28251308641975282111
scenario-01,1.3,0.12,3,.28256832098765400209
scenario-01,1.2,0.14,2,.28269719753086392407
scenario-01,1.2,0.01,2,.28273266666666636456
scenario-01,1.3,0.13,3,.28274017283950585308
scenario-01,1.2,0.15,2,.28293545679012318333
scenario-01,1.3,0.14,3,.28296486419753054444
scenario-01,1.2,0.04,2,.28316138271604908148
scenario-01,1.2,0.16,2,.28325313580246885456
scenario-01,1.3,0.15,3,.28325572839506140913
scenario-01,1.3,0.16,3,.28335980246913548296
scenario-01,1.2,0.17,2,.28346432098765404012
scenario-01,1.3,0.17,3,.28356795061728363234
scenario-01,1.3,0.18,3,.28373819753086387987
scenario-01,1.2,0.18,2,.28385961728395033654
scenario-01,1.3,0.19,3,.28394153086419721370
scenario-01,1.3,0.01,3,.28397780246913546530
scenario-01,1.3,0.2,3,.28402745679012313975
scenario-01,1.2,0.19,2,.28404372839506144851
scenario-01,1.2,0.2,2,.28446609876543182061
scenario-01,1.2,0.02,2,.28554076543209844246
scenario-01,1.1,0.04,1,.28569043209876512419
scenario-01,1.2,0.03,2,.28642741975308609864
scenario-01,1.1,0.05,1,.28671111111111082259
scenario-01,1.1,0.07,1,.28682299999999971530
scenario-01,1.1,0.03,1,.28717183950617254098
scenario-01,1.1,0.06,1,.28772467901234539000
scenario-01,1.1,0.08,1,.28823443209876514111
scenario-01,1.1,0.09,1,.28880409876543179975
scenario-01,1.1,0.1,1,.28887441975308612086
scenario-01,1.3,0.01,2,.28991765432098726753
scenario-01,1.3,0.04,2,.29025230864197495888
scenario-01,1.3,0.03,2,.29033479012345644555
scenario-01,1.1,0.12,1,.29066139506172809740
scenario-01,1.1,0.11,1,.29069146913580216333
scenario-01,1.3,0.05,2,.29085493827160459888
scenario-01,1.3,0.02,2,.29087661728395024716
scenario-01,1.1,0.13,1,.29167060493827130913
scenario-01,1.3,0.06,2,.29248032098765398197
scenario-01,1.1,0.14,1,.29273622222222192641
scenario-01,1.1,0.15,1,.29311460493827130172
scenario-01,1.3,0.07,2,.29327603703703669827
scenario-01,1.1,0.16,1,.29344961728395031358
scenario-01,1.1,0.2,1,.29362923456790094037
scenario-01,1.1,0.17,1,.29368453086419722691
scenario-01,1.2,0.01,1,.29385897530864162246
scenario-01,1.3,0.08,2,.29387891358024657629
scenario-01,1.3,0.09,2,.29392558024691324407
scenario-01,1.1,0.18,1,.29399774074074043740
scenario-01,1.3,0.1,2,.29405166666666633123
scenario-01,1.1,0.19,1,.29429861728395031493
scenario-01,1.3,0.11,2,.29434046913580213580
scenario-01,1.3,0.12,2,.29452458024691324753
scenario-01,1.3,0.13,2,.29494875308641942000
scenario-01,1.3,0.14,2,.29518701234567867925
scenario-01,1.3,0.15,2,.29552816049382682012
scenario-01,1.3,0.16,2,.29581696296296262308
scenario-01,1.3,0.17,2,.29608229629629595654
scenario-01,1.3,0.18,2,.29629528395061694444
scenario-01,1.3,0.19,2,.29658588888888855098
scenario-01,1.3,0.2,2,.29690356790123422308
scenario-01,1.2,0.04,1,.29809998765432065012
scenario-01,1.3,0.01,1,.29824719753086379234
scenario-01,1.4,0.01,3,.29908965432098722839
scenario-01,1.3,0.02,1,.29912887654320947370
scenario-01,1.4,0.02,3,.29923703703703663123
scenario-01,1.2,0.03,1,.29946620987654286098
scenario-01,1.3,0.03,1,.29953888888888848580
scenario-01,1.2,0.05,1,.30035270370370336580
scenario-01,1.2,0.02,1,.30099833333333297777
scenario-01,1.4,0.03,3,.30105007407407366876
scenario-01,1.2,0.06,1,.30122020987654286061
scenario-01,1.4,0.04,3,.30205592592592551740
scenario-01,1.4,0.07,3,.30213279012345641037
scenario-01,1.4,0.08,3,.30226995061728357074
scenario-01,1.4,0.09,3,.30235427160493789185
scenario-01,1.4,0.06,3,.30257837037036998148
scenario-01,1.4,0.1,3,.30261204938271566975
scenario-01,1.4,0.05,3,.30264246913580207666
scenario-01,1.4,0.11,3,.30285488888888851000
scenario-01,1.4,0.12,3,.30300859259259221382
scenario-01,1.2,0.07,1,.30309658024691323320
scenario-01,1.4,0.13,3,.30330266666666628950
scenario-01,1.3,0.04,1,.30335881481481439160
scenario-01,1.4,0.14,3,.30338859259259221580
scenario-01,1.4,0.15,3,.30357698765432061049
scenario-01,1.4,0.16,3,.30362822222222184580
scenario-01,1.4,0.17,3,.30390414814814777271
scenario-01,1.4,0.18,3,.30390414814814777271
scenario-01,1.4,0.19,3,.30426439506172802086
scenario-01,1.2,0.08,1,.30434208641975273444
scenario-01,1.4,0.2,3,.30434711111111073740
scenario-01,1.4,0.01,2,.30441965432098721580
scenario-01,1.2,0.09,1,.30578664197530828246
scenario-01,1.2,0.1,1,.30652579012345642382
scenario-01,1.4,0.01,1,.30679737037036991728
scenario-01,1.3,0.05,1,.30697688888888846864
scenario-01,1.2,0.11,1,.30701008641975271888
scenario-01,1.2,0.12,1,.30742786419753049567
scenario-01,1.2,0.13,1,.30788428395061691629
scenario-01,1.2,0.14,1,.30827713580246876901
scenario-01,1.3,0.06,1,.30875169135802426209
scenario-01,1.2,0.15,1,.30901476543209839864
scenario-01,1.2,0.16,1,.30932771604938235000
scenario-01,1.2,0.17,1,.30937827160493790358
scenario-01,1.2,0.18,1,.30946971604938234753
scenario-01,1.2,0.19,1,.31000644444444407592
scenario-01,1.4,0.02,2,.31024037037036992777
scenario-01,1.2,0.2,1,.31029785185185148333
scenario-01,1.3,0.07,1,.31195758024691314506
scenario-01,1.3,0.09,1,.31332883950617240345
scenario-01,1.3,0.08,1,.31349275308641931580
scenario-01,1.4,0.03,2,.31352172839506126753
scenario-01,1.3,0.1,1,.31422412345678968777
scenario-01,1.3,0.11,1,.31481939506172796308
scenario-01,1.3,0.12,1,.31512813580246870543
scenario-01,1.3,0.13,1,.31553753086419709382
scenario-01,1.3,0.14,1,.31588096296296252753
scenario-01,1.4,0.02,1,.31594008641975261641
scenario-01,1.3,0.15,1,.31605397530864154197
scenario-01,1.3,0.16,1,.31623686419753043098
scenario-01,1.4,0.04,2,.31629665432098721160
scenario-01,1.4,0.05,2,.31639135802469093740
scenario-01,1.3,0.17,1,.31658923456790080172
scenario-01,1.3,0.18,1,.31676765432098722135
scenario-01,1.4,0.06,2,.31690548148148106271
scenario-01,1.3,0.19,1,.31698602469135759259
scenario-01,1.3,0.2,1,.31745138271604895172
scenario-01,1.4,0.07,2,.31802513580246871864
scenario-01,1.4,0.08,2,.31840907407407365777
scenario-01,1.4,0.09,2,.31868319753086378098
scenario-01,1.4,0.11,2,.31893924691357983234
scenario-01,1.4,0.1,2,.31902614814814773259
scenario-01,1.5,0.1,3,.31919686419753043580
scenario-01,1.5,0.07,3,.31925404938271561901
scenario-01,1.4,0.13,2,.31929998765432057567
scenario-01,1.4,0.14,2,.31932532098765390938
scenario-01,1.4,0.12,2,.31935981481481440185
scenario-01,1.5,0.11,3,.31938686419753043617
scenario-01,1.5,0.08,3,.31940935802469092888
scenario-01,1.5,0.09,3,.31949046913580203962
scenario-01,1.5,0.12,3,.31950748148148105382
scenario-01,1.4,0.15,2,.31956177777777736765
scenario-01,1.4,0.03,1,.31956630864197484518
scenario-01,1.4,0.16,2,.31974588888888847901
scenario-01,1.5,0.13,3,.31978501234567858654
scenario-01,1.5,0.15,3,.31985291358024648864
scenario-01,1.5,0.14,3,.31990562962962920395
scenario-01,1.4,0.17,2,.32001122222222180469
scenario-01,1.5,0.16,3,.32005785185185142666
scenario-01,1.5,0.06,3,.32006135802469092580
scenario-01,1.5,0.05,3,.32011086419753043000
scenario-01,1.4,0.18,2,.32014298765432056222
scenario-01,1.5,0.17,3,.32021316049382673740
scenario-01,1.5,0.18,3,.32031562962962920777
scenario-01,1.4,0.19,2,.32035597530864155086
scenario-01,1.5,0.19,3,.32043464197530822135
scenario-01,1.5,0.2,3,.32055204938271562901
scenario-01,1.4,0.2,2,.32070072839506129753
scenario-01,1.5,0.04,3,.32081249382716005827
scenario-01,1.5,0.03,3,.32189365432098720641
scenario-01,1.4,0.04,1,.32199261728395014246
scenario-01,1.4,0.05,1,.32548080246913532370
scenario-01,1.5,0.02,3,.32605281481481432518
scenario-01,1.5,0.01,3,.32721283950617231444
scenario-01,1.4,0.06,1,.32722849382716001987
scenario-01,1.5,0.01,2,.32830928395061676061
scenario-01,1.4,0.07,1,.32853933333333285283
scenario-01,1.4,0.08,1,.32876879012345630617
scenario-01,1.7,0.02,3,.32948590123456740370
scenario-01,1.5,0.09,2,.32954637037036987185
scenario-01,1.7,0.03,3,.32964834567901186740
scenario-01,1.5,0.1,2,.32986224691357974950
scenario-01,1.5,0.11,2,.32994166666666616925
scenario-01,1.5,0.08,2,.32994722222222172320
scenario-01,1.5,0.13,2,.32998479012345629530
scenario-01,1.5,0.12,2,.33009302469135752950
scenario-01,1.5,0.14,2,.33011655555555506123
scenario-01,1.7,0.04,3,.33024017283950569518
scenario-01,1.5,0.15,2,.33043603703703654407
scenario-01,1.5,0.16,2,.33046137037036987802
scenario-01,1.5,0.17,2,.33064548148148098962
scenario-01,1.5,0.18,2,.33088734567901185419
scenario-01,1.5,0.06,2,.33093286419753036271
scenario-01,1.7,0.06,3,.33100064197530817802
scenario-01,1.7,0.05,3,.33101190123456743246
scenario-01,1.5,0.07,2,.33102012345678962395
scenario-01,1.5,0.19,2,.33104618518518468555
scenario-01,1.5,0.2,2,.33115087654320937765
scenario-01,1.7,0.07,3,.33118743209876497061
scenario-01,1.4,0.09,1,.33120072839506124938
scenario-01,1.7,0.08,3,.33130644444444398432
scenario-01,1.5,0.05,2,.33135746913580196728
scenario-01,1.7,0.1,3,.33145693827160448000
scenario-01,1.7,0.09,3,.33147669135802423333
scenario-01,1.5,0.04,2,.33159756790123406395
scenario-01,1.7,0.01,3,.33165096296296245654
scenario-01,1.7,0.11,3,.33168323456790077925
scenario-01,1.6,0.08,3,.33169844444444396728
scenario-01,1.7,0.12,3,.33174940740740695197
scenario-01,1.6,0.06,3,.33174955555555507703
scenario-01,1.4,0.11,1,.33182579012345631283
scenario-01,1.6,0.07,3,.33183548148148100308
scenario-01,1.5,0.02,2,.33185081481481427518
scenario-01,1.7,0.13,3,.33186841975308596456
scenario-01,1.4,0.1,1,.33187130864197483049
scenario-01,1.6,0.09,3,.33210980246913532617
scenario-01,1.7,0.14,3,.33212619753086374506
scenario-01,1.4,0.12,1,.33212666666666619024
scenario-01,1.6,0.1,3,.33214288888888841259
scenario-01,1.7,0.15,3,.33221212345678967234
scenario-01,1.6,0.11,3,.33236758024691310703
scenario-01,1.7,0.16,3,.33243681481481436518
scenario-01,1.6,0.12,3,.33247004938271557617
scenario-01,1.7,0.17,3,.33255743209876498259
scenario-01,1.6,0.14,3,.33258918518518471419
scenario-01,1.6,0.04,3,.33258982716049334604
scenario-01,1.6,0.05,3,.33270701234567853234
scenario-01,1.6,0.13,3,.33272622222222175111
scenario-01,1.7,0.18,3,.33272928395061683679
scenario-01,1.6,0.15,3,.33274449382716002493
scenario-01,1.7,0.19,3,.33283175308641930716
scenario-01,1.6,0.16,3,.33291634567901187888
scenario-01,1.5,0.03,2,.33292008641975256111
scenario-01,1.7,0.2,3,.33295076543209832061
scenario-01,1.6,0.17,3,.33303535802469089234
scenario-01,1.6,0.18,3,.33317251851851805333
scenario-01,1.6,0.19,3,.33325844444444398000
scenario-01,1.6,0.2,3,.33337745679012299382
scenario-01,1.4,0.13,1,.33346137037036989456
scenario-01,1.6,0.03,3,.33396471604938222518
scenario-01,1.4,0.14,1,.33417558024691310691
scenario-01,1.4,0.17,1,.33450453086419705938
scenario-01,1.4,0.15,1,.33455843209876495987
scenario-01,1.4,0.16,1,.33467588888888841666
scenario-01,1.4,0.18,1,.33476992592592545481
scenario-01,1.4,0.19,1,.33502638271604891222
scenario-01,1.6,0.02,3,.33506182716049332987
scenario-01,1.4,0.2,1,.33532225925925878962
scenario-01,1.5,0.01,1,.33578155555555499506
scenario-01,1.5,0.02,1,.33729371604938218259
scenario-01,1.5,0.03,1,.33873162962962909765
scenario-01,1.5,0.04,1,.33917113580246861728
scenario-01,1.6,0.01,3,.33951879012345625024
scenario-01,1.5,0.05,1,.33977320987654266259
scenario-01,1.6,0.01,1,.34018018518518462716
scenario-01,1.5,0.06,1,.34047201234567846172
scenario-01,1.5,0.07,1,.34090133333333278790
scenario-01,1.6,0.02,1,.34230662962962907345
scenario-01,1.5,0.08,1,.34311609876543154802
scenario-01,1.7,0.01,1,.34375716049382659024
scenario-01,1.6,0.03,1,.34403595061728339740
scenario-01,1.5,0.09,1,.34426165432098710716
scenario-01,1.6,0.08,2,.34480743209876487259
scenario-01,1.5,0.1,1,.34493509876543155481
scenario-01,1.6,0.05,2,.34496624691357968530
scenario-01,1.6,0.1,2,.34501474074074018296
scenario-01,1.6,0.09,2,.34504749382715993456
scenario-01,1.6,0.01,2,.34522877777777717444
scenario-01,1.6,0.11,2,.34533241975308586283
scenario-01,1.6,0.12,2,.34538482716049327098
scenario-01,1.6,0.06,2,.34538895061728338925
scenario-01,1.5,0.11,1,.34542199999999945679
scenario-01,1.5,0.12,1,.34555096296296242160
scenario-01,1.7,0.02,1,.34562498765432042728
scenario-01,1.6,0.04,2,.34564391358024634962
scenario-01,1.6,0.07,2,.34579658024691302012
scenario-01,1.6,0.13,2,.34591008641975253271
scenario-01,1.6,0.04,1,.34597756790123401123
scenario-01,1.6,0.14,2,.34606712345678957111
scenario-01,1.5,0.13,1,.34629011111111057098
scenario-01,1.6,0.15,2,.34635592592592537518
scenario-01,1.5,0.14,1,.34638103703703649765
scenario-01,1.6,0.16,2,.34646241975308586938
scenario-01,1.6,0.17,2,.34672775308641920345
scenario-01,1.6,0.18,2,.34675482716049327753
scenario-01,1.6,0.19,2,.34683424691357969777
scenario-01,1.5,0.15,1,.34690449382715995370
scenario-01,1.6,0.2,2,.34704543209876488358
scenario-01,1.5,0.17,1,.34721229629629576012
scenario-01,1.5,0.16,1,.34726633333333279493
scenario-01,1.7,0.04,2,.34726783950617228728
scenario-01,1.8,0.09,3,.34730535802469084296
scenario-01,1.7,0.01,2,.34744056790123399975
scenario-01,1.5,0.18,1,.34750514814814761185
scenario-01,1.5,0.19,1,.34753562962962909333
scenario-01,1.5,0.2,1,.34773559259259205679
scenario-01,1.7,0.02,2,.34786702469135746604
scenario-01,1.6,0.03,2,.34787982716049325851
scenario-01,1.8,0.1,3,.34791970370370319000
scenario-01,1.7,0.03,2,.34794128395061671888
scenario-01,1.6,0.02,2,.34795122222222163049
scenario-01,1.8,0.11,3,.34807661728395010567
scenario-01,1.8,0.12,3,.34817908641975257580
scenario-01,1.8,0.13,3,.34829970370370319370
scenario-01,1.8,0.14,3,.34842032098765381222
scenario-01,1.8,0.07,3,.34851195061728343382
scenario-01,1.8,0.15,3,.34857562962962912345
scenario-01,1.8,0.04,3,.34866664197530811222
scenario-01,1.8,0.06,3,.34868390123456738234
scenario-01,1.8,0.08,3,.34871849382715997962
scenario-01,1.8,0.16,3,.34874908641975258024
scenario-01,1.7,0.09,2,.34878540740740685777
scenario-01,1.8,0.05,3,.34880404938271552740
scenario-01,1.7,0.07,2,.34884791358024636197
scenario-01,1.8,0.17,3,.34888624691357974111
scenario-01,1.8,0.18,3,.34904155555555505234
scenario-01,1.7,0.1,2,.34907601234567845543
scenario-01,1.8,0.19,3,.34912748148148097975
scenario-01,1.7,0.03,1,.34916098765432041370
scenario-01,1.7,0.08,2,.34918665432098710308
scenario-01,1.8,0.2,3,.34926624691357974641
scenario-01,1.7,0.11,2,.34933774074074018518
scenario-01,1.7,0.06,2,.34936286419753031209
scenario-01,1.7,0.05,2,.34936549382715993740
scenario-01,1.6,0.05,1,.34939174074074016506
scenario-01,1.7,0.12,2,.34965541975308586543
scenario-01,1.7,0.13,2,.35002364197530808962
scenario-01,1.7,0.14,2,.35012833333333278172
scenario-01,1.6,0.06,1,.35028727160493769938
scenario-01,1.8,0.03,3,.35036293827160439864
scenario-01,1.7,0.15,2,.35036479012345623962
scenario-01,1.7,0.16,2,.35047128395061673345
scenario-01,1.7,0.17,2,.35062832098765377148
scenario-01,1.7,0.18,2,.35089365432098710641
scenario-01,1.7,0.19,2,.35094599999999945209
scenario-01,1.7,0.2,2,.35115718518518463037
scenario-01,1.6,0.07,1,.35146040740740683888
scenario-01,1.8,0.02,3,.35234812345678956703
scenario-01,1.6,0.08,1,.35389419753086363358
scenario-01,1.7,0.04,1,.35444692592592536135
scenario-01,1.8,0.01,3,.35500550617283891790
scenario-01,1.6,0.1,1,.35526462962962907320
scenario-01,1.6,0.09,1,.35546906172839450086
scenario-01,1.9,0.04,3,.35557323456790074259
scenario-01,1.6,0.11,1,.35587086419753031012
scenario-01,1.6,0.12,1,.35601366666666611543
scenario-01,1.9,0.09,3,.35602824691357976703
scenario-01,1.9,0.05,3,.35605891358024642765
scenario-01,1.6,0.13,1,.35627906172839451111
scenario-01,1.9,0.06,3,.35628520987654272543
scenario-01,1.9,0.11,3,.35629740740740692654
scenario-01,1.9,0.03,3,.35631195061728344950
scenario-01,1.9,0.1,3,.35631555555555507530
scenario-01,1.7,0.05,1,.35639717283950561469
scenario-01,1.9,0.12,3,.35641962962962915111
scenario-01,1.6,0.15,1,.35646548148148093111
scenario-01,1.9,0.07,3,.35652483950617235679
scenario-01,1.6,0.14,1,.35654445679012290703
scenario-01,1.9,0.13,3,.35657654320987606580
scenario-01,1.9,0.14,3,.35666246913580199296
scenario-01,1.6,0.16,1,.35678737037036982111
scenario-01,1.6,0.17,1,.35684250617283895703
scenario-01,1.9,0.08,3,.35685027160493778950
scenario-01,1.9,0.15,3,.35688716049382668740
scenario-01,1.9,0.16,3,.35707716049382668925
scenario-01,1.9,0.17,3,.35711185185185138123
scenario-01,1.9,0.18,3,.35731839506172792604
scenario-01,1.7,0.06,1,.35740955555555500012
scenario-01,1.9,0.19,3,.35749024691357977950
scenario-01,1.6,0.18,1,.35754532098765377172
scenario-01,1.9,0.2,3,.35755962962962916345
scenario-01,1.6,0.19,1,.35771666666666611777
scenario-01,1.6,0.2,1,.35795158024691303135
scenario-01,1.8,0.01,2,.35825238271604878790
scenario-01,1.9,0.02,3,.35839590123456737703
scenario-01,1.7,0.07,1,.35874582716049327308
scenario-01,1.7,0.08,1,.35960783950617229049
scenario-01,1.9,0.01,3,.36014350617283895469
scenario-01,1.7,0.09,1,.36115644444444389864
scenario-01,1.8,0.02,2,.36126904938271546827
scenario-01,1.7,0.1,1,.36127577777777723543
scenario-01,1.8,0.09,2,.36138053086419696024
scenario-01,1.8,0.1,2,.36164586419753028617
scenario-01,1.7,0.11,1,.36185970370370316283
scenario-01,1.8,0.01,1,.36190450617283888740
scenario-01,1.8,0.11,2,.36193466666666608950
scenario-01,1.8,0.08,2,.36202358024691300925
scenario-01,1.8,0.12,2,.36203935802469078172
scenario-01,1.8,0.03,2,.36217223456790065135
scenario-01,1.8,0.07,2,.36231586419753029333
scenario-01,1.8,0.13,2,.36240577777777720333
scenario-01,1.8,0.14,2,.36261516049382658728
scenario-01,1.8,0.15,2,.36274692592592535370
scenario-01,1.8,0.06,2,.36297866666666609518
scenario-01,1.8,0.16,2,.36308987654320930592
scenario-01,1.8,0.04,2,.36315296296296238592
scenario-01,1.7,0.12,1,.36319669135802415259
scenario-01,1.7,0.13,1,.36322176543209822703
scenario-01,1.8,0.17,2,.36324871604938214641
scenario-01,1.8,0.18,2,.36332813580246856666
scenario-01,1.8,0.19,2,.36353932098765375283
scenario-01,1.8,0.05,2,.36356070370370313049
scenario-01,1.8,0.2,2,.36364401234567844518
scenario-01,1.7,0.14,1,.36392499999999946172
scenario-01,1.7,0.15,1,.36455333333333279592
scenario-01,1.8,0.02,1,.36470119753086359839
scenario-01,1.7,0.16,1,.36512232098765378555
scenario-01,1.7,0.18,1,.36528975308641921876
scenario-01,1.7,0.2,1,.36534977777777724407
scenario-01,1.7,0.17,1,.36544867901234514358
scenario-01,1.7,0.19,1,.36552019753086366419
scenario-01,2.0,0.04,3,.36680266666666616851
scenario-01,2.0,0.09,3,.36720787654320939012
scenario-01,2.0,0.1,3,.36736318518518470098
scenario-01,2.0,0.06,3,.36737096296296247419
scenario-01,2.0,0.11,3,.36746565432098717111
scenario-01,2.0,0.12,3,.36755158024691309802
scenario-01,1.9,0.01,2,.36789198765432041086
scenario-01,2.0,0.07,3,.36793385185185136370
scenario-01,2.0,0.08,3,.36796693827160445024
scenario-01,2.0,0.13,3,.36810296296296248135
scenario-01,2.0,0.14,3,.36820543209876495086
scenario-01,2.0,0.15,3,.36830950617283902617
scenario-01,2.0,0.16,3,.36848135802469087938
scenario-01,2.0,0.05,3,.36858733333333283864
scenario-01,2.0,0.02,3,.36883696296296245592
