strategy,scenario,sloMs,executionTimeMs,cost,avgResConfigStratExecTimeMs
Cheapest,40.3MB,100,21191,0.00013,0.5
Cheapest,227.85MB,100,45088,0.00037,0.25
Cheapest,500.73MB,100,82653,0.000514,0.5
Fastest,40.3MB,100,4988,0.001343,0
Fastest,227.85MB,100,8792,0.002608,0.5
Fastest,500.73MB,100,25895,0.008261000000000001,0.75
ProportionalCriticalPathSlo,40.3MB,0.0028518750000000007,5165,0.00149,1.5
ProportionalCriticalPathSlo,40.3MB,0.0028957500000000003,5165,0.00149,0.75
ProportionalCriticalPathSlo,40.3MB,0.0029396250000000004,5165,0.00149,2
ProportionalCriticalPathSlo,40.3MB,0.0029835000000000005,5165,0.00149,1.5
ProportionalCriticalPathSlo,40.3MB,0.0030273750000000006,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0030712500000000006,5165,0.00149,1.25
ProportionalCriticalPathSlo,40.3MB,0.0031151250000000007,5165,0.00149,1
ProportionalCriticalPathSlo,40.3MB,0.0031590000000000003,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0032028750000000004,5165,0.00149,2
ProportionalCriticalPathSlo,40.3MB,0.0032467500000000005,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0032906250000000006,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0033345000000000007,5165,0.00149,1.5
ProportionalCriticalPathSlo,40.3MB,0.0033783750000000003,5165,0.00149,2
ProportionalCriticalPathSlo,40.3MB,0.0034222500000000004,5165,0.00149,1.5
ProportionalCriticalPathSlo,40.3MB,0.0034661250000000005,5165,0.00149,2.5
ProportionalCriticalPathSlo,40.3MB,0.0035100000000000005,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0035538750000000006,5165,0.00149,3.25
ProportionalCriticalPathSlo,40.3MB,0.0035977500000000007,5165,0.00149,1
ProportionalCriticalPathSlo,40.3MB,0.0036416250000000003,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0036855000000000004,5165,0.00149,1.25
ProportionalCriticalPathSlo,40.3MB,0.0037293750000000005,5165,0.00149,1.75
ProportionalCriticalPathSlo,40.3MB,0.0037732500000000006,5165,0.00149,1
ProportionalCriticalPathSlo,40.3MB,0.0038171250000000006,5165,0.00149,2
ProportionalCriticalPathSlo,40.3MB,0.0038610000000000007,5165,0.00149,2.5
ProportionalCriticalPathSlo,40.3MB,0.0039048750000000004,5165,0.00149,1.75
