scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.0,0.01,1,.14085837037037036918
scenario-01,1.1,0.01,1,.14087246913580246797
scenario-01,1.2,0.01,1,.14087265432098765393
scenario-01,1.3,0.01,1,.14266925925925925922
scenario-01,1.0,0.02,1,.14266962962962962770
scenario-01,1.1,0.02,1,.14266962962962962770
scenario-01,1.4,0.01,1,.14268732098765432091
scenario-01,1.5,0.01,1,.14270593827160493819
scenario-01,1.6,0.01,1,.14272939506172839461
scenario-01,1.9,0.01,1,.14278990123456790079
scenario-01,1.0,0.01,3,.14445125925925925950
scenario-01,1.0,0.01,2,.14445140740740740765
scenario-01,1.2,0.01,3,.14446537037037037067
scenario-01,1.2,0.01,2,.14446555555555555575
scenario-01,1.2,0.02,1,.14446660493827160376
scenario-01,1.3,0.02,1,.14446660493827160453
scenario-01,1.4,0.02,1,.14448429629629629582
scenario-01,1.5,0.02,1,.14450309876543209792
scenario-01,1.7,0.01,1,.14454461728395061718
scenario-01,1.8,0.01,1,.14456807407407407360
scenario-01,1.9,0.01,3,.14458634567901234595
scenario-01,1.9,0.01,2,.14458641975308642002
scenario-01,2.0,0.01,1,.14460996296296296249
scenario-01,1.1,0.01,3,.14626214814814814839
scenario-01,1.3,0.01,3,.14626214814814814841
scenario-01,1.2,0.02,3,.14626218518518518548
scenario-01,1.3,0.01,2,.14626229629629629649
scenario-01,1.1,0.01,2,.14626229629629629654
scenario-01,1.2,0.02,2,.14626244444444444459
scenario-01,1.0,0.03,1,.14626358024691357753
scenario-01,1.1,0.03,1,.14626358024691357753
scenario-01,1.3,0.03,1,.14626358024691357982
scenario-01,1.2,0.03,1,.14626395061728394830
scenario-01,1.4,0.01,3,.14628072839506172864
scenario-01,1.4,0.01,2,.14628076543209876567
scenario-01,1.4,0.03,1,.14628127160493827074
scenario-01,1.5,0.01,3,.14629934567901234592
scenario-01,1.5,0.01,2,.14629938271604938296
scenario-01,1.6,0.01,3,.14632262962962962987
scenario-01,1.6,0.01,2,.14632270370370370395
scenario-01,1.6,0.02,1,.14632316049382715962
scenario-01,1.7,0.02,1,.14634177777777777691
scenario-01,1.8,0.01,3,.14636451851851851876
scenario-01,1.8,0.01,2,.14636459259259259283
scenario-01,1.8,0.02,1,.14636504938271604851
scenario-01,1.9,0.02,1,.14638385185185185061
scenario-01,2.0,0.01,3,.14640640740740740765
scenario-01,2.0,0.01,2,.14640648148148148172
scenario-01,1.0,0.02,3,.14805896296296296318
scenario-01,1.1,0.02,3,.14805896296296296318
scenario-01,1.3,0.02,3,.14805897530864197558
scenario-01,1.0,0.02,2,.14805918518518518540
scenario-01,1.1,0.02,2,.14805918518518518540
scenario-01,1.3,0.02,2,.14805923456790123469
scenario-01,1.0,0.04,1,.14806074074074073725
scenario-01,1.1,0.04,1,.14806092592592592207
scenario-01,1.3,0.04,1,.14806092592592592475
scenario-01,1.2,0.04,1,.14806129629629629323
scenario-01,1.4,0.02,3,.14807753086419753108
scenario-01,1.4,0.02,2,.14807760493827160516
scenario-01,1.5,0.02,3,.14809616049382716071
scenario-01,1.5,0.02,2,.14809627160493827182
scenario-01,1.5,0.03,1,.14809686419753086293
scenario-01,1.6,0.03,1,.14811995061728394972
scenario-01,1.7,0.01,3,.14813802469135802491
scenario-01,1.7,0.01,2,.14813806172839506195
scenario-01,1.7,0.03,1,.14813875308641975182
scenario-01,1.8,0.02,3,.14816132098765432120
scenario-01,1.8,0.02,2,.14816143209876543232
scenario-01,1.8,0.03,1,.14816202469135802343
scenario-01,1.9,0.02,3,.14817995061728395083
scenario-01,1.9,0.02,2,.14818009876543209898
scenario-01,2.0,0.02,1,.14820372839506172750
scenario-01,1.3,0.03,3,.14985577777777777803
scenario-01,1.2,0.03,3,.14985580246913580270
scenario-01,1.3,0.03,2,.14985607407407407414
scenario-01,1.2,0.03,2,.14985617283950617296
scenario-01,1.0,0.05,1,.14985790123456789698
scenario-01,1.1,0.05,1,.14985827160493826661
scenario-01,1.4,0.03,3,.14987433333333333353
scenario-01,1.4,0.03,2,.14987444444444444464
scenario-01,1.4,0.04,1,.14987503703703703575
scenario-01,1.5,0.04,1,.14989365432098765303
scenario-01,1.6,0.02,3,.14991622222222222241
scenario-01,1.6,0.02,2,.14991633333333333353
scenario-01,1.6,0.04,1,.14991692592592592464
scenario-01,1.7,0.02,3,.14993483950617283970
scenario-01,1.7,0.02,2,.14993495061728395081
scenario-01,1.8,0.03,3,.14995812345679012365
scenario-01,1.8,0.03,2,.14995827160493827180
scenario-01,1.9,0.03,1,.14997761728395061562
scenario-01,2.0,0.02,3,.15000000000000000019
scenario-01,2.0,0.02,2,.15000011111111111130
scenario-01,2.0,0.03,1,.15000070370370370241
scenario-01,1.0,0.03,3,.15165256790123456807
scenario-01,1.1,0.03,3,.15165256790123456807
scenario-01,1.3,0.04,3,.15165260493827160518
scenario-01,1.2,0.04,3,.15165262962962962985
scenario-01,1.0,0.03,2,.15165286419753086437
scenario-01,1.1,0.03,2,.15165286419753086437
scenario-01,1.3,0.04,2,.15165301234567901237
scenario-01,1.2,0.04,2,.15165311111111111118
scenario-01,1.3,0.05,1,.15165487654320987419
scenario-01,1.2,0.05,1,.15165524691358024267
scenario-01,1.4,0.05,1,.15167182716049382585
scenario-01,1.5,0.03,3,.15168975308641975325
scenario-01,1.5,0.03,2,.15168990123456790140
scenario-01,1.5,0.05,1,.15169062962962962795
scenario-01,1.6,0.03,3,.15171301234567901251
scenario-01,1.6,0.03,2,.15171312345679012362
scenario-01,1.7,0.03,3,.15173164197530864214
scenario-01,1.7,0.03,2,.15173179012345679029
scenario-01,1.7,0.04,1,.15173251851851851683
scenario-01,1.8,0.04,1,.15175579012345678844
scenario-01,1.9,0.03,3,.15177354320987654338
scenario-01,1.9,0.03,2,.15177372839506172856
scenario-01,1.9,0.04,1,.15177440740740740572
scenario-01,2.0,0.03,3,.15179680246913580264
scenario-01,2.0,0.03,2,.15179695061728395079
scenario-01,2.0,0.04,1,.15179767901234567733
scenario-01,1.0,0.04,3,.15344938271604938286
scenario-01,1.1,0.04,3,.15344939506172839520
scenario-01,1.0,0.04,2,.15344975308641975323
scenario-01,1.1,0.04,2,.15344980246913580261
scenario-01,1.3,0.06,1,.15345185185185184911
scenario-01,1.0,0.06,1,.15345203703703703162
scenario-01,1.1,0.06,1,.15345222222222221644
scenario-01,1.2,0.06,1,.15345259259259258760
scenario-01,1.4,0.04,3,.15346792592592592607
scenario-01,1.4,0.04,2,.15346807407407407422
scenario-01,1.5,0.04,3,.15348654320987654335
scenario-01,1.5,0.04,2,.15348669135802469150
scenario-01,1.6,0.04,3,.15350981481481481496
scenario-01,1.6,0.04,2,.15350996296296296311
scenario-01,1.6,0.05,1,.15351069135802468965
scenario-01,1.7,0.05,1,.15352949382716049175
scenario-01,1.8,0.04,3,.15355171604938271619
scenario-01,1.8,0.04,2,.15355190123456790138
scenario-01,1.8,0.05,1,.15355276543209876335
scenario-01,1.9,0.04,3,.15357033333333333348
scenario-01,1.9,0.04,2,.15357051851851851866
scenario-01,1.9,0.05,1,.15357138271604938064
scenario-01,2.0,0.04,3,.15359360493827160508
scenario-01,2.0,0.04,2,.15359379012345679027
scenario-01,1.0,0.05,3,.15524619753086419765
scenario-01,1.3,0.05,3,.15524620987654321006
scenario-01,1.1,0.05,3,.15524622222222222234
scenario-01,1.2,0.05,3,.15524623456790123472
scenario-01,1.0,0.05,2,.15524664197530864209
scenario-01,1.3,0.05,2,.15524669135802469135
scenario-01,1.1,0.05,2,.15524674074074074086
scenario-01,1.2,0.05,2,.15524679012345679017
scenario-01,1.0,0.07,1,.15524901234567900654
scenario-01,1.1,0.07,1,.15524919753086419135
scenario-01,1.2,0.07,1,.15524956790123456251
scenario-01,1.4,0.05,3,.15526471604938271617
scenario-01,1.4,0.05,2,.15526486419753086432
scenario-01,1.4,0.06,1,.15526559259259259086
scenario-01,1.5,0.05,3,.15528334567901234580
scenario-01,1.5,0.05,2,.15528353086419753098
scenario-01,1.5,0.06,1,.15528439506172839296
scenario-01,1.6,0.06,1,.15530766666666666456
scenario-01,1.7,0.04,3,.15532523456790123469
scenario-01,1.7,0.04,2,.15532541975308641987
scenario-01,1.7,0.06,1,.15532646913580246666
scenario-01,1.8,0.05,3,.15534851851851851864
scenario-01,1.8,0.05,2,.15534874074074074086
scenario-01,1.9,0.05,3,.15536713580246913592
scenario-01,1.9,0.05,2,.15536735802469135814
scenario-01,2.0,0.05,1,.15539144444444444234
scenario-01,1.3,0.06,3,.15704301234567901249
scenario-01,1.3,0.06,2,.15704353086419753086
scenario-01,1.3,0.07,1,.15704561728395061335
scenario-01,1.4,0.07,1,.15706256790123456577
scenario-01,1.5,0.07,1,.15708137037037036787
scenario-01,1.6,0.05,3,.15710340740740740750
scenario-01,1.6,0.05,2,.15710359259259259269
scenario-01,1.7,0.05,3,.15712203703703703713
scenario-01,1.7,0.05,2,.15712225925925925935
scenario-01,1.8,0.06,1,.15714653086419752837
scenario-01,1.9,0.06,1,.15716514814814814565
scenario-01,2.0,0.05,3,.15718719753086419762
scenario-01,2.0,0.05,2,.15718741975308641985
scenario-01,2.0,0.06,1,.15718841975308641725
scenario-01,1.0,0.06,3,.15883981481481481488
scenario-01,1.1,0.06,3,.15883982716049382723
scenario-01,1.2,0.06,3,.15883985185185185196
scenario-01,1.0,0.06,2,.15884037037037037044
scenario-01,1.1,0.06,2,.15884041975308641982
scenario-01,1.2,0.06,2,.15884051851851851851
