scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.8,0.02,3,.21353038271604936938
scenario-01,1.8,0.02,2,.21358304938271603567
scenario-01,1.8,0.02,1,.21359504938271603827
scenario-01,1.3,0.07,3,.21383349382716048251
scenario-01,1.3,0.07,2,.21388529629629628498
scenario-01,1.3,0.07,1,.21390133333333332449
scenario-01,1.8,0.03,1,.21458587654320986481
scenario-01,1.9,0.03,3,.21528659259259257945
scenario-01,1.9,0.03,2,.21540871604938270246
scenario-01,1.7,0.06,3,.21578139506172837814
scenario-01,1.7,0.06,2,.21595717283950615503
scenario-01,1.2,0.05,3,.21634756790123456241
scenario-01,1.2,0.05,2,.21639954320987653735
scenario-01,1.2,0.05,1,.21642650617283949375
scenario-01,1.8,0.05,1,.21658417283950615876
scenario-01,1.0,0.08,3,.21810058024691356962
scenario-01,1.0,0.08,2,.21811655555555554469
scenario-01,1.9,0.01,1,.21880082716049381561
scenario-01,1.6,0.05,3,.21883188888888887334
scenario-01,1.2,0.06,1,.21910087654320986559
scenario-01,1.8,0.07,3,.21960593827160491867
scenario-01,1.9,0.02,1,.21980001234567899986
scenario-01,1.8,0.07,2,.21983899999999997955
scenario-01,1.0,0.08,1,.22100967901234567402
scenario-01,1.4,0.04,3,.22131888888888887634
scenario-01,1.4,0.04,2,.22142407407407406190
scenario-01,1.2,0.06,3,.22145440740740740120
scenario-01,1.2,0.06,2,.22150623456790122800
scenario-01,1.4,0.04,1,.22151803703703702338
scenario-01,1.6,0.05,2,.22185020987654319396
scenario-01,1.6,0.05,1,.22188232098765430877
scenario-01,1.7,0.05,1,.22323720987654319728
scenario-01,1.8,0.06,1,.22379835802469134296
scenario-01,1.9,0.03,1,.22452029629629628332
scenario-01,1.9,0.04,3,.22491670370370368760
scenario-01,1.9,0.04,2,.22507408641975306962
scenario-01,1.8,0.08,3,.22631545679012343666
scenario-01,1.5,0.09,3,.22632701234567899737
scenario-01,1.5,0.09,2,.22646686419753085051
scenario-01,1.5,0.09,1,.22649797530864196953
scenario-01,1.8,0.08,2,.22656604938271602832
scenario-01,1.1,0.08,3,.22697541975308640666
scenario-01,1.1,0.08,2,.22699159259259257950
scenario-01,1.1,0.08,1,.22700720987654320274
scenario-01,1.2,0.07,3,.22702090123456789325
scenario-01,1.2,0.07,2,.22707250617283949782
scenario-01,1.2,0.07,1,.22709891358024690377
scenario-01,1.4,0.05,3,.22732435802469134493
scenario-01,1.4,0.05,2,.22744707407407406135
scenario-01,1.4,0.05,1,.22750219753086418518
scenario-01,1.7,0.06,1,.22750871604938270365
scenario-01,1.7,0.07,3,.22782286419753084433
scenario-01,1.0,0.09,3,.22896293827160492432
scenario-01,1.0,0.09,2,.22897879012345677592
scenario-01,1.9,0.05,3,.22920979012345677291
scenario-01,1.9,0.05,2,.22940235802469134012
scenario-01,1.3,0.08,3,.23050837037037035656
scenario-01,1.3,0.08,2,.23057765432098764051
scenario-01,1.3,0.08,1,.23059758024691357129
scenario-01,1.7,0.07,2,.23089397530864195446
scenario-01,1.8,0.07,1,.23141544444444442962
scenario-01,1.4,0.06,3,.23153996296296294761
scenario-01,1.4,0.06,1,.23171730864197529700
scenario-01,1.0,0.09,1,.23187172839506172367
scenario-01,1.6,0.06,3,.23216112345679010639
scenario-01,1.6,0.06,2,.23231914814814813120
scenario-01,1.6,0.06,1,.23235518518518517355
scenario-01,1.2,0.08,3,.23257353086419751997
scenario-01,1.2,0.08,2,.23262496296296295170
scenario-01,1.2,0.08,1,.23265111111111110318
scenario-01,2.0,0.01,3,.23349439506172838303
scenario-01,2.0,0.01,2,.23354711111111109871
scenario-01,1.9,0.04,1,.23374818518518517085
scenario-01,1.9,0.06,2,.23417633333333331419
scenario-01,1.4,0.06,2,.23455397530864196033
scenario-01,1.9,0.07,2,.23517286419753084555
scenario-01,2.0,0.02,3,.23536286419753085086
scenario-01,2.0,0.02,2,.23546837037037035679
scenario-01,2.0,0.03,3,.23632408641975307382
scenario-01,2.0,0.01,1,.23645067901234566558
scenario-01,2.0,0.03,2,.23646477777777776506
scenario-01,1.9,0.06,3,.23684007407407405513
scenario-01,1.6,0.07,3,.23727509876543208117
scenario-01,1.7,0.08,3,.23744790123456787858
scenario-01,1.6,0.07,2,.23745067901234566203
scenario-01,1.6,0.07,1,.23749071604938270524
scenario-01,1.2,0.09,3,.23811220987654319686
scenario-01,1.8,0.08,1,.23814645679012344188
scenario-01,1.2,0.09,2,.23816354320987652982
scenario-01,1.2,0.09,1,.23818954320987653723
scenario-01,1.7,0.07,1,.23957167901234566543
scenario-01,1.8,0.09,3,.23969395061728392802
scenario-01,1.0,0.1,3,.23984717283950615555
scenario-01,1.0,0.1,2,.23986295061728393308
scenario-01,1.9,0.08,2,.23995211111111109172
scenario-01,1.8,0.09,2,.23996209876543207535
scenario-01,1.4,0.07,1,.24014728395061727372
scenario-01,1.9,0.07,3,.24069296296296294476
scenario-01,1.1,0.09,3,.24074296296296294697
scenario-01,1.1,0.09,2,.24075901234567899635
scenario-01,1.1,0.09,1,.24077444444444443882
scenario-01,2.0,0.04,2,.24079825925925924617
scenario-01,1.9,0.05,1,.24097606172839504681
scenario-01,1.3,0.09,3,.24141188888888887291
scenario-01,1.3,0.09,2,.24148102469135800871
scenario-01,1.3,0.09,1,.24150072839506172093
scenario-01,2.0,0.05,2,.24174213580246912234
scenario-01,1.5,0.1,3,.24208086419753084735
scenario-01,1.5,0.1,2,.24222061728395060167
scenario-01,2.0,0.06,2,.24224043209876541864
scenario-01,1.5,0.1,1,.24225158024691357476
scenario-01,1.0,0.1,1,.24275577777777777413
scenario-01,1.4,0.07,3,.24286180246913578671
scenario-01,1.7,0.08,2,.24343199999999997683
scenario-01,2.0,0.04,3,.24351382716049381419
scenario-01,1.9,0.09,2,.24378760493827158523
scenario-01,2.0,0.02,1,.24416711111111109658
scenario-01,2.0,0.05,3,.24444009876543208543
scenario-01,1.2,0.1,3,.24477325925925924370
scenario-01,1.2,0.1,2,.24482449382716047790
scenario-01,1.2,0.1,1,.24485034567901234049
scenario-01,2.0,0.06,3,.24492083950617282617
scenario-01,1.9,0.08,3,.24543699999999998106
scenario-01,1.4,0.07,2,.24587566666666665128
scenario-01,2.0,0.07,2,.24618067901234566432
scenario-01,1.8,0.1,3,.24687853086419750679
scenario-01,1.8,0.1,2,.24718186419753083918
scenario-01,1.0,0.11,3,.24739928395061726518
scenario-01,1.0,0.11,2,.24741506172839504271
scenario-01,1.7,0.09,3,.24746706172839503779
scenario-01,1.9,0.1,2,.24762303703703701696
scenario-01,1.1,0.1,3,.24784980246913578407
scenario-01,1.1,0.1,2,.24786572839506171000
scenario-01,1.1,0.1,1,.24788097530864197098
scenario-01,2.0,0.03,1,.24806312345679010830
scenario-01,1.4,0.08,1,.24814524691358023824
scenario-01,1.9,0.06,1,.24864964197530862640
scenario-01,2.0,0.07,3,.24880824691358023246
scenario-01,1.7,0.08,1,.24924001234567899765
scenario-01,1.9,0.09,3,.24925493827160491901
scenario-01,2.0,0.08,2,.25012086419753084950
scenario-01,1.6,0.08,3,.25017534567901232492
scenario-01,1.0,0.11,1,.25030788888888888591
scenario-01,1.6,0.08,2,.25036843209876541245
scenario-01,1.6,0.08,1,.25041239506172838393
scenario-01,1.7,0.09,2,.25059093827160491429
scenario-01,1.3,0.1,3,.25141030864197529012
scenario-01,1.3,0.1,2,.25147929629629627777
scenario-01,1.3,0.1,1,.25149877777777777148
scenario-01,1.8,0.09,1,.25154650617283949111
scenario-01,1.0,0.12,3,.25162264197530862111
scenario-01,1.0,0.12,2,.25163839506172837407
scenario-01,1.9,0.07,1,.25254570370370368751
scenario-01,2.0,0.08,3,.25269556790123455345
scenario-01,1.9,0.1,3,.25307279012345677049
scenario-01,1.7,0.09,1,.25352518518518517056
scenario-01,1.4,0.08,3,.25375162962962961323
scenario-01,1.4,0.08,2,.25387385185185183582
scenario-01,1.9,0.11,2,.25395654320987652190
scenario-01,2.0,0.09,2,.25400864197530862654
scenario-01,1.8,0.11,3,.25403375308641972888
scenario-01,1.8,0.11,2,.25435461728395059288
scenario-01,2.0,0.1,2,.25450693827160492370
scenario-01,1.5,0.11,3,.25451112345679010472
scenario-01,1.0,0.12,1,.25453118518518518254
scenario-01,1.5,0.11,2,.25465080246913578497
scenario-01,1.5,0.11,1,.25468165432098764917
scenario-01,1.1,0.11,3,.25495629629629627567
scenario-01,1.1,0.11,2,.25497219753086417691
scenario-01,1.1,0.11,1,.25498740740740740419
scenario-01,2.0,0.04,1,.25529628395061726851
scenario-01,1.8,0.12,3,.25540598765432096370
scenario-01,2.0,0.11,2,.25545087654320986197
scenario-01,1.2,0.11,3,.25565740740740738827
scenario-01,1.2,0.11,2,.25570859259259257320
scenario-01,1.2,0.11,1,.25573437037037036666
scenario-01,2.0,0.05,1,.25624423456790121938
scenario-01,2.0,0.12,2,.25644716049382714469
scenario-01,2.0,0.09,3,.25654811111111109592
scenario-01,2.0,0.06,1,.25674653086419751555
scenario-01,2.0,0.1,3,.25702885185185183740
scenario-01,1.6,0.09,3,.25730620987654318802
scenario-01,1.9,0.08,1,.25733309876543208266
scenario-01,2.0,0.13,2,.25739109876543208222
scenario-01,1.6,0.09,2,.25751682716049380654
scenario-01,1.6,0.09,1,.25756475308641974172
scenario-01,1.9,0.12,2,.25777828395061726261
scenario-01,2.0,0.14,2,.25788933333333331654
scenario-01,2.0,0.11,3,.25795520987654319543
scenario-01,1.3,0.11,3,.25851688888888886851
scenario-01,1.3,0.11,2,.25858582716049380679
scenario-01,1.4,0.09,1,.25858899999999999246
scenario-01,1.3,0.11,1,.25860523456790122938
scenario-01,1.8,0.12,2,.25862218518518516162
scenario-01,1.8,0.1,1,.25877438271604936707
scenario-01,2.0,0.12,3,.25891625925925924370
scenario-01,1.0,0.13,3,.25918319753086417419
scenario-01,1.0,0.13,2,.25919892592592590259
scenario-01,1.9,0.11,3,.25937103703703701629
scenario-01,1.8,0.13,3,.25966412345679009864
scenario-01,2.0,0.13,3,.25984261728395060098
scenario-01,2.0,0.14,3,.25987756790123455160
scenario-01,1.9,0.12,3,.26029739506172837432
scenario-01,1.7,0.1,3,.26037788888888886339
scenario-01,2.0,0.15,3,.26039291358024689654
scenario-01,2.0,0.07,1,.26069903703703702098
scenario-01,2.0,0.15,2,.26088570370370368641
scenario-01,1.6,0.1,3,.26111872839506170580
scenario-01,1.9,0.09,1,.26117259259259257679
scenario-01,1.6,0.1,2,.26134692592592590456
scenario-01,1.6,0.1,1,.26139888888888887728
scenario-01,1.1,0.12,3,.26163086419753084222
scenario-01,1.1,0.12,2,.26164671604938269407
scenario-01,1.1,0.12,1,.26166185185185184950
scenario-01,1.0,0.13,1,.26209167901234567666
scenario-01,1.0,0.14,3,.26252048148148145703
scenario-01,1.2,0.12,3,.26275865432098763283
scenario-01,1.2,0.12,2,.26280979012345676851
scenario-01,1.2,0.12,1,.26283549382716049098
scenario-01,1.8,0.13,2,.26288956790123454407
scenario-01,1.8,0.14,3,.26351133333333330876
scenario-01,1.7,0.1,2,.26351929629629627135
scenario-01,1.7,0.1,1,.26357970370370368888
scenario-01,2.0,0.16,3,.26376497530864195765
scenario-01,1.5,0.12,3,.26407924691358022666
scenario-01,1.9,0.13,3,.26410999999999997962
scenario-01,1.4,0.09,3,.26419575308641973525
scenario-01,1.5,0.12,2,.26423650617283948716
scenario-01,1.5,0.12,1,.26427139506172838925
scenario-01,1.4,0.09,2,.26431782716049380970
scenario-01,1.9,0.13,2,.26448624691358022604
scenario-01,2.0,0.08,1,.26465151851851850172
scenario-01,1.9,0.1,1,.26501206172839504617
scenario-01,1.7,0.11,3,.26506803703703701216
scenario-01,1.7,0.11,2,.26534924691358022320
scenario-01,1.6,0.11,3,.26537703703703701370
scenario-01,1.7,0.11,1,.26541372839506171407
scenario-01,1.1,0.13,3,.26541393827160491530
scenario-01,1.0,0.14,2,.26542767901234565456
scenario-01,1.0,0.14,1,.26542890123456789925
scenario-01,1.1,0.13,2,.26542974074074071777
scenario-01,1.9,0.14,2,.26543018518518516481
scenario-01,1.1,0.13,1,.26544480246913580098
scenario-01,1.6,0.11,2,.26562279012345676802
scenario-01,1.6,0.11,1,.26567875308641974160
scenario-01,1.4,0.1,1,.26579477777777777041
scenario-01,1.8,0.11,1,.26595109876543208320
scenario-01,1.9,0.15,2,.26598076543209874518
scenario-01,1.6,0.12,3,.26626870370370368000
scenario-01,1.9,0.16,2,.26647893827160491864
scenario-01,1.6,0.12,2,.26651438271604936024
scenario-01,1.6,0.12,1,.26657023456790122382
scenario-01,1.8,0.15,3,.26687814814814812469
scenario-01,2.0,0.16,2,.26716686419753084740
scenario-01,2.0,0.17,3,.26717172839506171012
scenario-01,1.4,0.11,1,.26717476543209875869
scenario-01,1.8,0.12,1,.26734482716049381209
scenario-01,1.9,0.14,3,.26792251851851849802
scenario-01,1.3,0.12,3,.26850135802469133506
scenario-01,2.0,0.09,1,.26854748148148146444
scenario-01,1.3,0.12,2,.26857022222222219925
scenario-01,1.3,0.12,1,.26858951851851851444
scenario-01,1.8,0.13,1,.26873848148148146691
scenario-01,1.7,0.12,3,.26887237037037034512
scenario-01,2.0,0.1,1,.26904977777777776061
scenario-01,1.7,0.12,2,.26917111111111108716
scenario-01,1.7,0.12,1,.26923955555555554148
scenario-01,1.8,0.14,2,.26965817283950614987
scenario-01,1.8,0.14,1,.26974295061728393567
scenario-01,2.0,0.11,1,.26999775308641973617
scenario-01,1.8,0.15,2,.27015640740740738567
scenario-01,1.8,0.15,1,.27024522222222220716
scenario-01,1.8,0.16,3,.27025029629629627395
scenario-01,1.6,0.13,3,.27048379012345676641
scenario-01,2.0,0.17,2,.27060887654320986024
scenario-01,1.8,0.16,2,.27065464197530862160
scenario-01,1.6,0.13,2,.27072941975308639740
scenario-01,1.8,0.16,1,.27074749382716047864
scenario-01,1.6,0.13,1,.27078519753086418790
scenario-01,2.0,0.12,1,.27100222222222220506
scenario-01,1.0,0.15,3,.27119496296296293777
scenario-01,1.0,0.15,2,.27121066666666664148
scenario-01,1.0,0.15,1,.27121188888888888691
scenario-01,1.9,0.15,3,.27132402469135800320
scenario-01,1.4,0.1,3,.27133711111111109296
scenario-01,1.9,0.11,1,.27135379012345677395
scenario-01,1.4,0.12,1,.27138975308641974700
scenario-01,1.4,0.1,2,.27147676543209874765
scenario-01,1.1,0.14,3,.27164271604938269160
scenario-01,1.1,0.14,2,.27165849382716046938
scenario-01,1.1,0.14,1,.27167351851851851740
scenario-01,1.9,0.16,3,.27180459259259257098
scenario-01,2.0,0.13,1,.27195019753086418061
scenario-01,1.9,0.17,3,.27228507407407405283
scenario-01,1.9,0.12,1,.27230176543209874950
scenario-01,1.2,0.13,3,.27231093827160491543
scenario-01,1.2,0.13,2,.27236204938271602641
scenario-01,1.2,0.13,1,.27238771604938271407
scenario-01,2.0,0.14,1,.27245246913580245209
scenario-01,2.0,0.15,1,.27256553086419751283
scenario-01,1.4,0.11,3,.27271648148148146333
scenario-01,1.9,0.17,2,.27276003703703701777
scenario-01,1.4,0.11,2,.27289137037037035259
scenario-01,2.0,0.16,1,.27306777777777775950
scenario-01,1.9,0.13,1,.27324976543209874975
scenario-01,2.0,0.18,3,.27340050617283948790
scenario-01,1.7,0.13,3,.27356269135802466648
scenario-01,2.0,0.17,1,.27362651851851849938
scenario-01,2.0,0.19,3,.27384629629629627802
scenario-01,1.7,0.13,2,.27387898765432096419
scenario-01,2.0,0.18,2,.27394613580246911950
scenario-01,1.7,0.13,1,.27395143209876541864
scenario-01,1.4,0.12,3,.27405385185185183265
scenario-01,2.0,0.18,1,.27407224691358022814
scenario-01,1.5,0.13,3,.27409618518518516197
scenario-01,1.9,0.14,1,.27419774074074072518
scenario-01,1.4,0.12,2,.27422866666666664783
scenario-01,1.6,0.14,3,.27424792592592590104
scenario-01,1.5,0.13,2,.27427099999999997802
scenario-01,2.0,0.2,3,.27429208641975306814
scenario-01,1.5,0.13,1,.27430988888888888246
scenario-01,2.0,0.19,2,.27439190123456788493
scenario-01,1.6,0.14,2,.27449348148148145814
scenario-01,2.0,0.19,1,.27451797530864195691
scenario-01,1.0,0.16,3,.27453216049382713456
scenario-01,1.1,0.15,3,.27453429629629627111
scenario-01,1.0,0.16,2,.27454786419753083827
scenario-01,1.0,0.16,1,.27454908641975308481
scenario-01,1.6,0.14,1,.27454914814814813888
scenario-01,1.1,0.15,2,.27455004938271602419
scenario-01,1.1,0.15,1,.27456503703703703592
scenario-01,1.9,0.15,1,.27475650617283948975
scenario-01,2.0,0.2,2,.27483766666666665037
scenario-01,2.0,0.2,1,.27496370370370368567
scenario-01,1.9,0.16,1,.27525875308641973641
scenario-01,1.9,0.18,3,.27562235802469133679
scenario-01,1.9,0.17,1,.27576097530864195851
scenario-01,1.9,0.19,3,.27606814814814812691
scenario-01,1.2,0.14,3,.27608859259259256851
scenario-01,1.9,0.18,2,.27609729629629627703
scenario-01,1.2,0.14,2,.27613967901234565493
scenario-01,1.2,0.14,1,.27616530864197530716
scenario-01,1.9,0.18,1,.27620670370370368728
scenario-01,1.8,0.17,3,.27651376543209874271
scenario-01,1.9,0.2,3,.27651393827160491703
scenario-01,1.9,0.19,2,.27654306172839504246
scenario-01,1.9,0.19,1,.27665243209876541604
scenario-01,1.8,0.17,2,.27693574074074072000
scenario-01,1.8,0.18,3,.27695946913580244604
scenario-01,1.9,0.2,2,.27698882716049380790
scenario-01,1.8,0.17,1,.27703270370370368839
scenario-01,1.9,0.2,1,.27709816049382714481
scenario-01,1.8,0.18,2,.27738144444444442333
scenario-01,1.7,0.14,3,.27740456790123454333
scenario-01,1.8,0.19,3,.27740525925925923617
scenario-01,1.8,0.18,1,.27747840740740739246
scenario-01,1.6,0.15,3,.27760940740740738283
scenario-01,1.7,0.14,2,.27775609876543207580
scenario-01,1.8,0.19,2,.27782720987654318876
scenario-01,1.7,0.14,1,.27783672839506171432
scenario-01,1.8,0.2,3,.27785104938271602629
scenario-01,1.6,0.15,2,.27787254320987652049
scenario-01,1.8,0.19,1,.27792413580246912123
scenario-01,1.6,0.15,1,.27793224691358023716
scenario-01,1.3,0.13,3,.27805381481481478975
scenario-01,1.3,0.13,2,.27812260493827157987
scenario-01,1.3,0.13,1,.27814179012345678691
scenario-01,1.4,0.13,3,.27826911111111108938
scenario-01,1.8,0.2,2,.27827297530864195419
scenario-01,1.7,0.15,3,.27829623456790120962
scenario-01,1.7,0.16,3,.27829649382716046925
scenario-01,1.8,0.2,1,.27836986419753085000
scenario-01,1.4,0.13,2,.27844382716049380580
scenario-01,1.4,0.13,1,.27848256790123456246
scenario-01,1.7,0.15,2,.27864769135802466814
scenario-01,1.7,0.16,2,.27864787654320985395
scenario-01,1.7,0.15,1,.27872820987654319654
scenario-01,1.7,0.16,1,.27872828395061727061
scenario-01,1.7,0.17,3,.27874228395061725938
scenario-01,1.7,0.17,2,.27909364197530861938
scenario-01,1.7,0.17,1,.27917401234567899938
scenario-01,1.7,0.18,3,.27918798765432096345
scenario-01,1.7,0.18,2,.27953934567901232345
scenario-01,1.7,0.18,1,.27961971604938270345
scenario-01,1.7,0.19,3,.27963377777777775358
scenario-01,1.5,0.14,3,.27989492592592590191
scenario-01,1.7,0.19,2,.27998511111111108888
scenario-01,1.7,0.19,1,.28006544444444443222
scenario-01,1.7,0.2,3,.28007956790123454370
scenario-01,1.5,0.14,2,.28008737037037034765
scenario-01,1.5,0.14,1,.28013037037037036345
scenario-01,1.7,0.2,2,.28043087654320985432
scenario-01,1.7,0.2,1,.28051117283950616098
scenario-01,1.6,0.16,3,.28053576543209874086
scenario-01,1.0,0.17,3,.28076085185185182481
scenario-01,1.1,0.16,3,.28076307407407404740
scenario-01,1.0,0.17,2,.28077655555555552851
scenario-01,1.0,0.17,1,.28077777777777777654
scenario-01,1.1,0.16,2,.28077880246913577580
scenario-01,1.1,0.16,1,.28079375308641975234
scenario-01,1.6,0.16,2,.28081650617283948358
scenario-01,1.6,0.16,1,.28088028395061727370
scenario-01,1.6,0.17,3,.28097622222222219728
scenario-01,1.6,0.17,2,.28125693827160491530
scenario-01,1.6,0.17,1,.28132067901234566876
scenario-01,1.6,0.18,3,.28141667901234565370
scenario-01,1.6,0.18,2,.28169737037037034703
scenario-01,1.6,0.18,1,.28176107407407406382
scenario-01,1.3,0.14,3,.28183688888888886283
scenario-01,1.6,0.19,3,.28186238271604935777
scenario-01,1.6,0.2,3,.28186246913580244382
scenario-01,1.2,0.15,3,.28187166666666664148
scenario-01,1.3,0.14,2,.28190562962962960358
scenario-01,1.2,0.15,2,.28192272839506170320
scenario-01,1.3,0.14,1,.28192474074074073839
scenario-01,1.2,0.15,1,.28194832098765431950
scenario-01,1.6,0.19,2,.28214307407407405111
scenario-01,1.6,0.2,2,.28214313580246911246
scenario-01,1.6,0.19,1,.28220677777777776790
scenario-01,1.6,0.2,1,.28220680246913579259
scenario-01,1.5,0.15,3,.28322696296296293740
scenario-01,1.5,0.16,3,.28322704938271602419
