scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.6,0.08,3,.49813991358024689148
scenario-01,1.3,0.08,3,.49845508641975308086
scenario-01,2.0,0.01,3,.49876939506172835160
scenario-01,1.8,0.03,1,.49882758024691354283
scenario-01,1.6,0.08,1,.49922776543209873839
scenario-01,2.0,0.01,2,.50125896296296291567
scenario-01,1.7,0.06,2,.50218654320987650283
scenario-01,1.8,0.04,1,.50233443209876539617
scenario-01,1.5,0.1,2,.50248769135802466111
scenario-01,1.7,0.08,1,.50257418518518515358
scenario-01,1.8,0.03,2,.50293838271604933901
scenario-01,1.2,0.06,3,.50466197530864196432
scenario-01,2.0,0.01,1,.50471201234567896074
scenario-01,1.5,0.1,3,.50486307407407406469
scenario-01,1.2,0.06,2,.50525014814814813333
scenario-01,1.8,0.03,3,.50558024691358021209
scenario-01,1.6,0.09,2,.50576580246913576864
scenario-01,1.8,0.05,1,.50581808641975305172
scenario-01,1.0,0.11,2,.50642464197530864320
scenario-01,1.8,0.04,2,.50652055555555551172
scenario-01,1.1,0.09,2,.50671948148148147543
scenario-01,1.5,0.09,1,.50684635802469134370
scenario-01,1.3,0.04,1,.50724143209876541629
scenario-01,1.7,0.06,3,.50734946913580244703
scenario-01,1.2,0.07,3,.50761601234567900876
scenario-01,1.9,0.03,1,.50787627160493822728
scenario-01,1.6,0.09,3,.50803292592592590543
scenario-01,1.0,0.12,3,.50836618518518519913
scenario-01,1.1,0.09,3,.50869820987654321061
scenario-01,1.7,0.07,2,.50906740740740736765
scenario-01,1.7,0.09,1,.50909579012345675876
scenario-01,1.9,0.03,2,.50959401234567896913
scenario-01,1.4,0.08,1,.50965218518518516827
scenario-01,1.8,0.06,1,.50972564197530860851
scenario-01,1.8,0.05,2,.51015313580246909197
scenario-01,1.3,0.05,1,.51033587654320986000
scenario-01,1.4,0.1,3,.51057999999999999555
scenario-01,1.9,0.03,3,.51219585185185182024
scenario-01,1.7,0.08,2,.51254291358024687283
scenario-01,1.6,0.09,1,.51261658024691355654
scenario-01,1.1,0.1,2,.51269507407407407148
scenario-01,1.8,0.07,1,.51285477777777774308
scenario-01,1.2,0.07,2,.51406175308641973975
scenario-01,1.8,0.06,2,.51416134567901230296
scenario-01,1.7,0.07,3,.51421344444444442308
scenario-01,1.4,0.1,2,.51455665432098762913
scenario-01,1.1,0.1,3,.51466271604938272308
scenario-01,1.8,0.04,3,.51492951851851848888
scenario-01,2.0,0.02,2,.51506772839506168098
scenario-01,1.3,0.09,3,.51609403703703703703
scenario-01,2.0,0.02,1,.51622546913580242370
scenario-01,1.5,0.11,3,.51675495061728394530
scenario-01,1.3,0.09,2,.51693265432098764172
scenario-01,1.5,0.1,1,.51714072839506171839
scenario-01,2.0,0.02,3,.51737658024691354024
scenario-01,1.8,0.07,2,.51738280246913575790
scenario-01,1.1,0.11,3,.51762139506172840839
scenario-01,1.7,0.08,3,.51767206172839503962
scenario-01,1.6,0.1,2,.51770995061728391851
scenario-01,1.0,0.13,3,.51774875308641976740
scenario-01,1.9,0.04,1,.51782643209876539246
scenario-01,1.0,0.12,2,.51842179012345679506
scenario-01,1.8,0.05,3,.51846216049382713382
scenario-01,1.1,0.12,3,.51857998765432100358
scenario-01,1.4,0.09,1,.51863246913580245802
scenario-01,1.1,0.11,2,.51863413580246913456
scenario-01,1.7,0.09,2,.51903041975308637901
scenario-01,1.2,0.08,3,.51974788888888888938
scenario-01,1.8,0.08,1,.51987858024691354827
scenario-01,1.6,0.1,3,.51992944444444442950
scenario-01,1.2,0.1,3,.52029327160493827728
scenario-01,1.5,0.11,2,.52029872839506170049
scenario-01,1.7,0.1,1,.52183472839506170209
scenario-01,1.3,0.06,1,.52208055555555554049
scenario-01,1.8,0.06,3,.52246591358024688691
scenario-01,1.1,0.12,2,.52305343209876543135
scenario-01,1.2,0.08,2,.52330324691358023185
scenario-01,1.9,0.05,1,.52349132098765428395
scenario-01,1.2,0.09,3,.52358404938271605296
scenario-01,1.7,0.09,3,.52412502469135800283
scenario-01,1.0,0.14,3,.52416702469135803777
scenario-01,2.0,0.03,1,.52426676543209872358
scenario-01,1.6,0.11,2,.52464312345679008814
scenario-01,1.0,0.13,2,.52497937037037037654
scenario-01,1.9,0.04,2,.52537369135802464950
scenario-01,1.8,0.07,3,.52557361728395059098
scenario-01,1.7,0.1,2,.52585901234567897432
scenario-01,1.6,0.11,3,.52682811111111109765
scenario-01,1.2,0.1,2,.52688727160493825925
scenario-01,1.8,0.09,1,.52695887654320984456
scenario-01,1.2,0.09,2,.52720860493827158913
scenario-01,1.0,0.15,3,.52720998765432099950
scenario-01,1.8,0.08,2,.52734570370370366172
scenario-01,1.9,0.06,1,.52745537037037033333
scenario-01,1.1,0.13,3,.52751685185185187197
scenario-01,1.9,0.04,3,.52796339506172836753
scenario-01,1.0,0.14,2,.52850722222222222716
scenario-01,1.1,0.13,2,.52861480246913580296
scenario-01,1.6,0.1,1,.53040522222222220530
scenario-01,2.0,0.04,1,.53066388888888885037
scenario-01,1.7,0.1,3,.53095895061728392777
scenario-01,1.9,0.07,1,.53103020987654317283
scenario-01,2.0,0.03,3,.53119451851851848543
scenario-01,1.0,0.16,3,.53151603703703704802
scenario-01,2.0,0.03,2,.53191977777777773691
scenario-01,1.5,0.11,1,.53200440740740740382
scenario-01,1.2,0.06,1,.53207506172839505567
scenario-01,1.7,0.11,1,.53215090123456787728
scenario-01,1.5,0.12,3,.53248860493827160123
scenario-01,1.7,0.11,2,.53279222222222218061
scenario-01,1.2,0.11,3,.53299349382716050370
scenario-01,1.6,0.12,3,.53320240740740739518
scenario-01,1.9,0.05,2,.53399937037037033160
scenario-01,1.6,0.12,2,.53403786419753082827
scenario-01,1.8,0.09,2,.53433125925925921382
scenario-01,1.3,0.07,1,.53436212345679011185
scenario-01,1.4,0.11,3,.53463258024691358234
scenario-01,1.0,0.15,2,.53488992592592593086
scenario-01,1.9,0.08,1,.53499425925925922222
scenario-01,1.8,0.08,3,.53547127160493824987
scenario-01,1.2,0.11,2,.53669627160493826345
scenario-01,2.0,0.05,1,.53685277777777774135
scenario-01,1.4,0.1,1,.53724558024691357308
scenario-01,1.0,0.17,3,.53747467901234568950
scenario-01,1.6,0.11,1,.53777462962962961382
scenario-01,1.7,0.11,3,.53782756790123454382
scenario-01,1.9,0.06,2,.53805988888888884777
scenario-01,1.0,0.16,2,.53879340740740741111
scenario-01,1.2,0.12,3,.53899391358024692691
scenario-01,1.5,0.12,2,.53900113580246910765
scenario-01,1.7,0.12,2,.53927961728395057580
scenario-01,1.8,0.1,1,.53930860493827157802
scenario-01,1.9,0.05,3,.53943961728395059419
scenario-01,1.8,0.09,3,.53951435802469133580
scenario-01,1.2,0.12,2,.53974383950617282938
scenario-01,1.1,0.14,3,.53985443209876545444
scenario-01,1.8,0.1,2,.54076634567901230049
scenario-01,2.0,0.06,1,.54092981481481477851
scenario-01,1.2,0.07,1,.54102065432098765197
scenario-01,1.7,0.12,3,.54130695061728392950
scenario-01,1.0,0.18,3,.54136971604938272444
scenario-01,1.3,0.1,2,.54140119753086418790
scenario-01,1.4,0.11,2,.54152030864197528506
scenario-01,1.6,0.12,1,.54170398765432097185
scenario-01,1.9,0.07,2,.54172697530864193086
scenario-01,1.0,0.17,2,.54180544444444444814
scenario-01,1.7,0.12,1,.54202137037037034876
scenario-01,1.3,0.11,2,.54207596296296295185
scenario-01,1.3,0.1,3,.54342371604938272111
scenario-01,2.0,0.04,3,.54343406172839503222
scenario-01,1.9,0.06,3,.54343872839506170456
scenario-01,1.1,0.14,2,.54394723456790123703
scenario-01,1.9,0.07,3,.54402319753086417407
scenario-01,2.0,0.04,2,.54418925925925922172
scenario-01,1.8,0.11,2,.54473986419753081432
scenario-01,2.0,0.07,1,.54506334567901230876
scenario-01,1.9,0.09,1,.54509070370370366617
scenario-01,1.0,0.19,3,.54526475308641975814
scenario-01,1.5,0.12,1,.54528023456790123493
scenario-01,1.0,0.18,2,.54570892592592592839
scenario-01,1.9,0.08,2,.54573514814814810259
scenario-01,1.2,0.13,3,.54581391358024692913
scenario-01,1.0,0.11,1,.54586433333333330530
scenario-01,1.8,0.1,3,.54592334567901232246
scenario-01,1.2,0.13,2,.54660759259259258074
scenario-01,1.3,0.11,3,.54692753086419753901
scenario-01,1.9,0.08,3,.54805699999999997518
scenario-01,2.0,0.08,1,.54813598765432095074
scenario-01,1.8,0.12,2,.54826771604938266641
scenario-01,1.6,0.13,3,.54846495061728394296
scenario-01,1.3,0.12,2,.54856530864197529555
scenario-01,1.7,0.13,2,.54869216049382711728
scenario-01,1.6,0.13,2,.54933495061728391469
scenario-01,1.5,0.13,1,.54934438271604938111
scenario-01,1.1,0.15,3,.54964337037037039098
scenario-01,1.8,0.11,3,.54985771604938268938
scenario-01,1.2,0.08,1,.55030909876543209765
scenario-01,1.3,0.12,3,.55039665432098766592
scenario-01,1.7,0.13,3,.55069416049382714111
scenario-01,1.5,0.13,3,.55071080246913579888
scenario-01,1.0,0.2,3,.55212408641975308851
scenario-01,2.0,0.05,3,.55243102469135799851
scenario-01,1.8,0.11,1,.55264092592592590037
scenario-01,1.9,0.09,2,.55289539506172834345
scenario-01,1.3,0.08,1,.55294054320987653456
scenario-01,1.0,0.19,2,.55301780246913580123
scenario-01,1.8,0.12,3,.55331633333333330617
scenario-01,1.1,0.15,2,.55373602469135802469
scenario-01,1.7,0.14,3,.55464709876543208061
scenario-01,1.6,0.13,1,.55466890123456788666
scenario-01,1.9,0.09,3,.55505974074074071407
scenario-01,1.2,0.14,3,.55514786419753088283
scenario-01,2.0,0.09,1,.55542045679012342049
scenario-01,1.4,0.12,3,.55578902469135803185
scenario-01,1.4,0.11,1,.55585746913580246641
scenario-01,1.2,0.14,2,.55598537037037035555
scenario-01,1.1,0.16,3,.55602230864197532839
scenario-01,1.9,0.1,2,.55606450617283945283
scenario-01,2.0,0.05,2,.55623798765432095098
scenario-01,1.3,0.13,3,.55684497530864198790
scenario-01,1.9,0.1,1,.55706411111111107666
scenario-01,1.7,0.13,1,.55738724691358022962
scenario-01,1.2,0.09,1,.55739061728395061506
scenario-01,1.0,0.2,2,.55741944444444443703
scenario-01,1.8,0.13,2,.55764483950617278962
scenario-01,1.3,0.13,2,.55794312345679010740
scenario-01,1.1,0.09,1,.55808153086419752222
scenario-01,1.9,0.1,3,.55816744444444441851
scenario-01,1.7,0.14,2,.55853282716049377962
scenario-01,1.8,0.14,2,.55869339506172834172
scenario-01,2.0,0.06,3,.55938979012345676530
scenario-01,1.1,0.16,2,.56017111111111110864
scenario-01,2.0,0.07,3,.56043388888888886209
scenario-01,1.6,0.14,3,.56077712345679011567
scenario-01,2.0,0.07,2,.56146937037037032654
scenario-01,1.5,0.14,1,.56181601234567900987
scenario-01,1.3,0.09,1,.56242302469135801728
scenario-01,1.1,0.17,3,.56243593827160495592
scenario-01,2.0,0.1,1,.56245714814814811308
scenario-01,1.8,0.13,3,.56268961728395059432
scenario-01,1.4,0.12,2,.56271970370370368481
scenario-01,1.9,0.11,2,.56292767901234562518
scenario-01,1.5,0.13,2,.56316018518518515839
scenario-01,2.0,0.06,2,.56327581481481477604
scenario-01,2.0,0.08,3,.56350225925925923246
scenario-01,1.8,0.14,3,.56370366666666664296
scenario-01,1.2,0.15,3,.56409401234567903271
scenario-01,1.0,0.12,1,.56462267901234565679
scenario-01,2.0,0.08,2,.56463844444444440049
scenario-01,1.9,0.11,3,.56506146913580244222
scenario-01,2.0,0.09,3,.56517016049382713123
scenario-01,1.4,0.12,1,.56530403703703703444
scenario-01,1.1,0.18,3,.56633097530864199209
scenario-01,2.0,0.09,2,.56639446913580241839
scenario-01,1.3,0.14,3,.56662462962962964481
scenario-01,1.9,0.12,2,.56693592592592587037
scenario-01,1.7,0.15,3,.56695462962962961234
scenario-01,1.1,0.17,2,.56705193827160493333
scenario-01,1.1,0.1,1,.56711555555555554814
scenario-01,1.9,0.11,1,.56739317283950614086
scenario-01,1.6,0.14,2,.56755707407407403481
scenario-01,1.7,0.14,1,.56773811111111109382
scenario-01,1.8,0.12,1,.56804149382716047333
scenario-01,1.9,0.12,3,.56903517283950614493
scenario-01,2.0,0.1,3,.56924329629629626703
scenario-01,1.6,0.14,1,.57009127160493825888
scenario-01,2.0,0.1,2,.57055971604938266271
scenario-01,1.1,0.19,3,.57067171604938272987
scenario-01,1.3,0.14,2,.57072618518518516888
scenario-01,1.7,0.15,2,.57085256790123451777
scenario-01,1.2,0.15,2,.57090686419753084888
scenario-01,1.2,0.16,3,.57099267901234570111
scenario-01,1.8,0.15,2,.57151122222222216666
scenario-01,1.2,0.1,1,.57187644444444444086
scenario-01,1.9,0.13,2,.57330101234567895703
scenario-01,1.1,0.18,2,.57346937037037036543
scenario-01,1.8,0.15,3,.57352729629629627432
scenario-01,1.0,0.13,1,.57395625925925923950
scenario-01,1.9,0.14,2,.57434953086419747086
scenario-01,1.4,0.13,3,.57443151851851853049
scenario-01,1.1,0.2,3,.57457139506172840555
scenario-01,1.5,0.15,1,.57463324691358024234
scenario-01,2.0,0.11,1,.57479796296296293086
scenario-01,1.1,0.19,2,.57530464197530863333
scenario-01,1.9,0.13,3,.57540946913580244246
scenario-01,1.3,0.15,3,.57553144444444446061
scenario-01,2.0,0.11,3,.57568697530864194629
scenario-01,1.9,0.14,3,.57637954320987651703
scenario-01,1.6,0.15,3,.57649465432098764888
scenario-01,2.0,0.11,2,.57702949382716044000
scenario-01,1.5,0.14,3,.57775650617283950925
scenario-01,1.2,0.16,2,.57792772839506171185
scenario-01,1.3,0.1,1,.57822416049382715790
scenario-01,1.4,0.13,2,.57849783950617282037
scenario-01,1.4,0.14,2,.57856787654320985617
scenario-01,1.1,0.11,1,.57887159259259258518
scenario-01,2.0,0.12,3,.57921033333333330456
scenario-01,1.3,0.11,1,.57936456790123456444
scenario-01,1.3,0.15,2,.57965833333333331283
scenario-01,1.3,0.12,1,.57991159259259258950
scenario-01,1.8,0.16,3,.57993628395061726148
scenario-01,1.4,0.14,3,.58036011111111112432
scenario-01,2.0,0.12,2,.58059199999999994567
scenario-01,1.7,0.15,1,.58062472839506171012
scenario-01,1.9,0.15,2,.58078465432098759506
scenario-01,1.8,0.13,1,.58079332098765430234
scenario-01,1.9,0.16,3,.58083828395061725814
scenario-01,1.9,0.12,1,.58085137037037033962
scenario-01,1.8,0.16,2,.58087130864197524938
scenario-01,1.1,0.12,1,.58088038271604937160
scenario-01,1.4,0.15,3,.58130941975308643222
scenario-01,1.4,0.13,1,.58160492592592592432
scenario-01,1.1,0.2,2,.58211550617283949876
scenario-01,1.4,0.15,2,.58250681481481479111
scenario-01,1.9,0.15,3,.58279317283950614827
scenario-01,1.1,0.13,1,.58394013580246912345
scenario-01,2.0,0.14,3,.58412406172839503197
scenario-01,1.0,0.14,1,.58418124691358023209
scenario-01,1.5,0.14,2,.58436027160493824197
scenario-01,1.9,0.16,2,.58474051851851845555
scenario-01,2.0,0.14,2,.58543941975308636320
scenario-01,2.0,0.16,3,.58554448148148144876
scenario-01,1.7,0.16,3,.58559712345679010604
scenario-01,2.0,0.13,3,.58610435802469132827
scenario-01,1.6,0.15,2,.58622493827160489493
scenario-01,1.2,0.17,3,.58629455555555557493
scenario-01,1.3,0.13,1,.58673122222222221790
scenario-01,2.0,0.16,2,.58693367901234561580
scenario-01,1.2,0.18,3,.58719524691358026382
scenario-01,1.0,0.15,1,.58721919753086418518
scenario-01,2.0,0.13,2,.58740282716049377234
scenario-01,2.0,0.15,3,.58753406172839503148
scenario-01,1.4,0.16,3,.58766295061728396469
scenario-01,1.1,0.14,1,.58785660493827159382
scenario-01,1.5,0.16,1,.58793087654320986938
scenario-01,1.2,0.11,1,.58799862962962962283
scenario-01,1.4,0.14,1,.58809183950617283518
scenario-01,1.3,0.16,3,.58824070370370372666
scenario-01,2.0,0.15,2,.58884481481481475777
scenario-01,1.4,0.16,2,.58894262962962960271
scenario-01,1.6,0.15,1,.58935181481481480098
scenario-01,2.0,0.17,3,.58947420987654317543
scenario-01,1.3,0.16,2,.58949950617283948395
scenario-01,1.7,0.16,2,.58955504938271599580
scenario-01,1.8,0.17,3,.58975527160493824740
scenario-01,2.0,0.18,3,.59003327160493823543
scenario-01,2.0,0.12,1,.59021141975308639259
scenario-01,1.2,0.17,2,.59022988888888887283
scenario-01,1.8,0.17,2,.59064179012345672839
scenario-01,1.9,0.17,3,.59065727160493824814
scenario-01,1.9,0.13,1,.59067823456790120506
scenario-01,1.5,0.15,2,.59076074074074070925
scenario-01,2.0,0.17,2,.59083716049382709358
scenario-01,1.3,0.14,1,.59112808641975307901
scenario-01,1.2,0.19,3,.59151058024691359382
scenario-01,1.2,0.18,2,.59156707407407405679
scenario-01,1.4,0.17,3,.59156727160493828358
scenario-01,1.2,0.12,1,.59159527160493826296
scenario-01,1.9,0.17,2,.59160365432098759086
scenario-01,1.3,0.17,3,.59170396296296298308
scenario-01,1.0,0.16,1,.59198346913580245925
scenario-01,1.6,0.16,3,.59216356790123456370
scenario-01,1.1,0.15,1,.59227527160493825987
scenario-01,1.4,0.15,1,.59243220987654320555
scenario-01,1.2,0.2,3,.59244596296296297407
scenario-01,1.2,0.13,1,.59250848148148147469
scenario-01,1.2,0.19,2,.59251097530864195308
scenario-01,1.5,0.15,3,.59292425925925926580
scenario-01,1.0,0.17,1,.59293137037037036049
scenario-01,1.3,0.17,2,.59304504938271602222
scenario-01,1.2,0.14,1,.59353467901234566975
scenario-01,1.0,0.18,1,.59382277777777776790
scenario-01,1.2,0.2,2,.59390050617283948024
scenario-01,1.8,0.14,1,.59408203703703702037
scenario-01,1.3,0.15,1,.59424433333333332283
scenario-01,2.0,0.18,2,.59445197530864190271
scenario-01,1.4,0.18,3,.59457090123456791234
scenario-01,1.5,0.16,2,.59468198765432095432
scenario-01,1.2,0.18,1,.59499072839506170987
scenario-01,1.5,0.17,2,.59518014814814811234
scenario-01,1.3,0.18,3,.59519262962962964691
scenario-01,1.2,0.16,1,.59560887654320986172
scenario-01,1.0,0.19,1,.59566208641975307530
scenario-01,1.4,0.17,2,.59577118518518515555
scenario-01,1.3,0.19,3,.59617662962962964074
scenario-01,1.1,0.16,1,.59620462962962961604
scenario-01,1.2,0.19,1,.59638433333333331358
scenario-01,1.4,0.16,1,.59640517283950616543
scenario-01,1.0,0.2,1,.59660998765432097654
scenario-01,1.8,0.18,3,.59661460493827157814
scenario-01,1.3,0.17,1,.59679892592592591049
scenario-01,1.5,0.16,3,.59682858024691358851
scenario-01,1.2,0.17,1,.59700248148148146419
scenario-01,1.3,0.18,2,.59701856790123453580
scenario-01,1.9,0.18,3,.59709630864197528456
scenario-01,1.2,0.15,1,.59709662962962961728
scenario-01,1.1,0.19,1,.59731280246913578765
scenario-01,1.5,0.17,3,.59732290123456790827
scenario-01,1.8,0.18,2,.59750496296296289753
scenario-01,1.3,0.19,2,.59751676543209872962
scenario-01,1.3,0.2,3,.59755771604938272222
scenario-01,1.1,0.17,1,.59759823456790121851
scenario-01,1.2,0.2,1,.59772144444444442469
scenario-01,1.5,0.17,1,.59774485185185184333
scenario-01,1.5,0.18,3,.59781258024691358481
scenario-01,1.9,0.18,2,.59812574074074067061
