scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.8,0.01,2,2.28416434567901302592
scenario-01,1.8,0.01,3,2.28416434567901302592
scenario-01,1.2,0.16,1,2.28529829629629693950
scenario-01,1.3,0.11,1,2.28636055555555620864
scenario-01,1.2,0.18,2,2.29201279012345739876
scenario-01,1.3,0.12,2,2.29506970370370433086
scenario-01,1.4,0.06,1,2.29880919753086484567
scenario-01,1.2,0.19,3,2.29958202469135862592
scenario-01,1.5,0.04,3,2.30055374074074139629
scenario-01,1.5,0.04,2,2.30058904938271670493
scenario-01,1.5,0.04,1,2.30059734567901300617
scenario-01,1.3,0.13,3,2.30418477777777837777
scenario-01,1.3,0.12,1,2.30687365432098829753
scenario-01,1.4,0.07,3,2.30928422222222283827
scenario-01,1.2,0.19,2,2.31259404938271664567
scenario-01,1.3,0.13,2,2.31262314814814876296
scenario-01,1.4,0.07,2,2.31459800000000062716
scenario-01,1.2,0.17,1,2.31469035802469198395
scenario-01,1.4,0.07,1,2.31636264197530928148
scenario-01,1.6,0.03,1,2.31899859259259322592
scenario-01,1.6,0.03,2,2.31899859259259322592
scenario-01,1.6,0.03,3,2.31899859259259322592
scenario-01,1.7,0.02,1,2.31940755555555622222
scenario-01,1.7,0.02,2,2.31940755555555622222
scenario-01,1.7,0.02,3,2.31940755555555622222
scenario-01,1.2,0.2,3,2.32298661728395121851
scenario-01,1.3,0.13,1,2.32738675308642038271
scenario-01,1.4,0.08,3,2.33275697530864259135
scenario-01,1.4,0.08,2,2.33511109876543271728
scenario-01,1.3,0.14,2,2.33595958024691418148
scenario-01,1.3,0.14,3,2.33640017283950678148
scenario-01,1.4,0.08,1,2.33983539506172902345
scenario-01,1.2,0.18,1,2.34105460493827221358
scenario-01,1.2,0.2,2,2.34191795061728452592
scenario-01,1.2,0.19,1,2.35867620987654380864
scenario-01,1.5,0.05,3,2.35913338271605001234
scenario-01,1.5,0.05,2,2.35916869135802532098
scenario-01,1.4,0.09,3,2.36208087654321048641
scenario-01,1.5,0.05,1,2.36213664197530927407
scenario-01,1.3,0.15,3,2.36283258024691417407
scenario-01,1.4,0.09,2,2.36443500000000060617
scenario-01,1.3,0.14,1,2.36552145679012406543
scenario-01,1.3,0.15,2,2.36831129629629687901
scenario-01,1.4,0.09,1,2.36915929629629690987
scenario-01,1.4,0.1,3,2.38548546913580306172
scenario-01,1.3,0.16,3,2.38630533333333391481
scenario-01,1.4,0.1,2,2.38783959259259318271
scenario-01,1.2,0.2,1,2.38793195061728452345
scenario-01,1.5,0.06,3,2.38845728395061790246
scenario-01,1.5,0.06,2,2.38849259259259321111
scenario-01,1.4,0.1,1,2.38960423456790183209
scenario-01,1.9,0.01,1,2.39237650617284011481
scenario-01,1.9,0.01,2,2.39237650617284011481
scenario-01,1.9,0.01,3,2.39237650617284011481
scenario-01,1.5,0.06,1,2.39442019753086481604
scenario-01,1.3,0.16,2,2.39474370370370427037
scenario-01,1.3,0.15,1,2.39491351851851911111
scenario-01,1.4,0.11,2,2.40546119753086478024
scenario-01,1.4,0.11,3,2.40606672839506231234
scenario-01,1.3,0.17,3,2.40675027160493883827
scenario-01,1.6,0.04,1,2.41013443209876605185
scenario-01,1.6,0.04,2,2.41013443209876605185
scenario-01,1.6,0.04,3,2.41013443209876605185
scenario-01,1.3,0.16,1,2.41246696296296354814
scenario-01,1.3,0.17,2,2.41518864197530919135
scenario-01,1.4,0.11,1,2.41610480246913638888
scenario-01,1.3,0.18,3,2.43029118518518574197
scenario-01,1.5,0.07,3,2.43223865432098823950
scenario-01,1.5,0.07,2,2.43227396296296355061
scenario-01,1.5,0.07,1,2.43228225925925984691
scenario-01,1.4,0.12,2,2.43471693827160550493
scenario-01,1.4,0.12,3,2.43532246913580303580
scenario-01,1.3,0.17,1,2.43587155555555612345
scenario-01,1.7,0.03,1,2.43932201234567961111
scenario-01,1.7,0.03,2,2.43932201234567961111
scenario-01,1.7,0.03,3,2.43932201234567961111
scenario-01,1.3,0.18,2,2.44168920987654374320
scenario-01,1.8,0.02,1,2.45095614814814874691
scenario-01,1.8,0.02,2,2.45095614814814874691
scenario-01,1.8,0.02,3,2.45095614814814874691
scenario-01,1.4,0.12,1,2.45127985185185241851
scenario-01,1.5,0.08,3,2.45268359259259316543
scenario-01,1.5,0.08,2,2.45271890123456847654
scenario-01,1.5,0.08,1,2.45272719753086477283
scenario-01,1.3,0.18,1,2.45631649382716105061
scenario-01,1.4,0.13,3,2.45886338271604993827
scenario-01,1.6,0.05,1,2.45963062962963020493
scenario-01,1.6,0.05,2,2.45963062962963020493
scenario-01,1.6,0.05,3,2.45963062962963020493
scenario-01,1.4,0.13,2,2.46121750617284006049
scenario-01,2.0,0.01,1,2.46293108641975367777
scenario-01,2.0,0.01,2,2.46293108641975367777
scenario-01,2.0,0.01,3,2.46293108641975367777
scenario-01,1.3,0.19,3,2.46539807407407460864
scenario-01,1.4,0.13,1,2.46890145679012401728
scenario-01,1.3,0.19,2,2.47087679012345730617
scenario-01,1.4,0.14,3,2.47930832098765486172
scenario-01,1.4,0.14,2,2.48166244444444498148
scenario-01,1.5,0.09,3,2.48200749382716105555
scenario-01,1.5,0.09,2,2.48204280246913636666
scenario-01,1.5,0.09,1,2.48205109876543266296
scenario-01,1.3,0.19,1,2.48261258024691411851
scenario-01,1.4,0.14,1,2.48342708641975363580
scenario-01,1.3,0.2,2,2.48547058024691409135
scenario-01,1.3,0.2,3,2.48591117283950669876
scenario-01,1.4,0.15,2,2.50210738271604990740
scenario-01,1.4,0.15,3,2.50271291358024743950
scenario-01,1.6,0.06,1,2.50348016049382771604
scenario-01,1.6,0.06,2,2.50348016049382771604
scenario-01,1.6,0.06,3,2.50348016049382771604
scenario-01,1.4,0.15,1,2.50683167901234621481
scenario-01,1.3,0.2,1,2.50911314814814867037
scenario-01,1.5,0.1,3,2.51119507407407461234
scenario-01,1.5,0.1,2,2.51123038271604992345
scenario-01,1.5,0.1,1,2.51123867901234621975
scenario-01,1.7,0.04,1,2.51256360493827216296
scenario-01,1.7,0.04,2,2.51256360493827216296
scenario-01,1.7,0.04,3,2.51256360493827216296
scenario-01,1.9,0.02,1,2.52399325925925980740
scenario-01,1.9,0.02,2,2.52399325925925980740
scenario-01,1.9,0.02,3,2.52399325925925980740
scenario-01,1.4,0.16,3,2.52611750617284001975
scenario-01,1.4,0.16,2,2.52847162962963013827
scenario-01,1.4,0.16,1,2.53319592592592644938
scenario-01,1.5,0.11,3,2.53453150617284002839
scenario-01,1.5,0.11,2,2.53456681481481533950
scenario-01,1.5,0.11,1,2.53457511111111163580
scenario-01,1.6,0.07,1,2.53555923456790176790
scenario-01,1.6,0.07,2,2.53555923456790176790
scenario-01,1.6,0.07,3,2.53555923456790176790
scenario-01,1.8,0.03,1,2.53555923456790177283
scenario-01,1.8,0.03,2,2.53555923456790177283
scenario-01,1.8,0.03,3,2.53555923456790177283
scenario-01,1.4,0.17,3,2.54656244444444494567
scenario-01,1.4,0.17,2,2.54891656790123506419
scenario-01,1.4,0.17,1,2.55068120987654372345
scenario-01,1.5,0.12,3,2.55497644444444495679
scenario-01,1.5,0.12,2,2.55501175308642026790
scenario-01,1.5,0.12,1,2.55797970370370421728
scenario-01,1.7,0.05,1,2.56219612345679065185
scenario-01,1.7,0.05,2,2.56219612345679065185
scenario-01,1.7,0.05,3,2.56219612345679065185
scenario-01,1.6,0.08,1,2.56474681481481532962
scenario-01,1.6,0.08,2,2.56474681481481532962
scenario-01,1.6,0.08,3,2.56474681481481532962
scenario-01,2.0,0.02,1,2.56515577777777831111
scenario-01,2.0,0.02,2,2.56515577777777831111
scenario-01,2.0,0.02,3,2.56515577777777831111
scenario-01,1.4,0.18,2,2.56640185185185233827
scenario-01,1.4,0.18,3,2.56700738271604987160
scenario-01,1.4,0.18,1,2.58000511111111160740
scenario-01,1.5,0.13,3,2.58127253086419802469
scenario-01,1.5,0.13,2,2.58130783950617333580
scenario-01,1.5,0.13,1,2.58723544444444493827
scenario-01,1.6,0.09,1,2.58821956790123507160
scenario-01,1.6,0.09,2,2.58821956790123507160
scenario-01,1.6,0.09,3,2.58821956790123507160
scenario-01,1.4,0.19,3,2.59337162962963010740
scenario-01,1.4,0.19,2,2.59572575308642022592
scenario-01,1.5,0.14,3,2.59889413580246962222
scenario-01,1.5,0.14,2,2.59892944444444493086
scenario-01,1.5,0.14,1,2.59893774074074123209
scenario-01,1.7,0.06,1,2.60315416049382767283
scenario-01,1.7,0.06,2,2.60315416049382767283
scenario-01,1.7,0.06,3,2.60315416049382767283
scenario-01,1.9,0.03,1,2.60590933333333383827
scenario-01,1.9,0.03,2,2.60590933333333383827
scenario-01,1.9,0.03,3,2.60590933333333383827
scenario-01,1.8,0.04,1,2.60859634567901283209
scenario-01,1.8,0.04,2,2.60859634567901283209
scenario-01,1.8,0.04,3,2.60859634567901283209
scenario-01,1.4,0.19,1,2.60926085185185233333
scenario-01,1.6,0.1,1,2.61727082716049430493
scenario-01,1.6,0.1,2,2.61727082716049430493
scenario-01,1.6,0.1,3,2.61727082716049430493
scenario-01,1.5,0.15,3,2.61927091358024738271
scenario-01,1.5,0.15,2,2.61930622222222269135
scenario-01,1.5,0.15,1,2.61931451851851899259
scenario-01,1.4,0.2,3,2.61966771604938317407
scenario-01,1.4,0.2,2,2.62202183950617329382
scenario-01,1.4,0.2,1,2.62667797530864244197
scenario-01,1.7,0.07,1,2.62938208641975358271
scenario-01,1.7,0.07,2,2.62938208641975358271
scenario-01,1.7,0.07,3,2.62938208641975358271
scenario-01,1.6,0.11,1,2.63771576543209923086
scenario-01,1.6,0.11,2,2.63771576543209923086
scenario-01,1.6,0.11,3,2.63771576543209923086
scenario-01,1.5,0.16,3,2.63971585185185231111
scenario-01,1.5,0.16,2,2.63975116049382761975
scenario-01,1.5,0.16,1,2.63975945679012392098
scenario-01,2.0,0.03,1,2.64686737037037086049
scenario-01,2.0,0.03,2,2.64686737037037086049
scenario-01,2.0,0.03,3,2.64686737037037086049
scenario-01,1.6,0.12,1,2.65816070370370415679
scenario-01,1.6,0.12,2,2.65816070370370415679
scenario-01,1.6,0.12,3,2.65816070370370415679
scenario-01,1.8,0.05,1,2.65850150617283998518
scenario-01,1.8,0.05,2,2.65850150617283998518
scenario-01,1.8,0.05,3,2.65850150617283998518
scenario-01,1.5,0.17,3,2.66016079012345723703
scenario-01,1.5,0.17,2,2.66019609876543254567
scenario-01,1.5,0.17,1,2.66020439506172884691
scenario-01,1.7,0.08,1,2.66435265432098812839
scenario-01,1.7,0.08,2,2.66435265432098812839
scenario-01,1.7,0.08,3,2.66435265432098812839
scenario-01,1.9,0.04,1,2.67013564197530911234
scenario-01,1.9,0.04,2,2.67013564197530911234
scenario-01,1.9,0.04,3,2.67013564197530911234
scenario-01,1.6,0.13,1,2.67571414814814859629
scenario-01,1.6,0.13,2,2.67571414814814859629
scenario-01,1.6,0.13,3,2.67571414814814859629
scenario-01,1.5,0.18,3,2.68060572839506216666
scenario-01,1.5,0.18,2,2.68064103703703747530
scenario-01,1.5,0.18,1,2.68064933333333377654
scenario-01,1.8,0.06,1,2.68183793827160541111
scenario-01,1.8,0.06,2,2.68183793827160541111
scenario-01,1.8,0.06,3,2.68183793827160541111
scenario-01,1.7,0.09,1,2.68762092592592638518
scenario-01,1.7,0.09,2,2.68762092592592638518
scenario-01,1.7,0.09,3,2.68762092592592638518
scenario-01,1.5,0.19,3,2.69809101234567944320
scenario-01,1.5,0.19,2,2.69812632098765475185
scenario-01,1.5,0.19,1,2.69813461728395105308
scenario-01,1.6,0.14,1,2.69898241975308685308
scenario-01,1.6,0.14,2,2.69898241975308685308
scenario-01,1.6,0.14,3,2.69898241975308685308
scenario-01,1.7,0.1,1,2.70207839506172883950
scenario-01,1.7,0.1,2,2.70207839506172883950
scenario-01,1.7,0.1,3,2.70207839506172883950
scenario-01,2.0,0.04,1,2.71095735802469180740
scenario-01,2.0,0.04,2,2.71095735802469180740
scenario-01,2.0,0.04,3,2.71095735802469180740
scenario-01,1.6,0.15,1,2.71357620987654363703
scenario-01,1.6,0.15,2,2.71357620987654363703
scenario-01,1.6,0.15,3,2.71357620987654363703
scenario-01,1.9,0.05,1,2.71391701234567947160
scenario-01,1.9,0.05,2,2.71391701234567947160
scenario-01,1.9,0.05,3,2.71391701234567947160
scenario-01,1.8,0.07,1,2.71398517283950663086
scenario-01,1.8,0.07,2,2.71398517283950663086
scenario-01,1.8,0.07,3,2.71398517283950663086
scenario-01,1.5,0.2,3,2.71846779012345720740
scenario-01,1.5,0.2,2,2.71850309876543251604
scenario-01,1.5,0.2,1,2.72429438271604979753
scenario-01,1.7,0.11,1,2.72527850617283992962
scenario-01,1.7,0.11,2,2.72527850617283992962
scenario-01,1.7,0.11,3,2.72527850617283992962
scenario-01,1.6,0.16,1,2.73395298765432140370
scenario-01,1.6,0.16,2,2.73395298765432140370
scenario-01,1.6,0.16,3,2.73395298765432140370
scenario-01,1.8,0.08,1,2.74303643209876586790
scenario-01,1.8,0.08,2,2.74303643209876586790
scenario-01,1.8,0.08,3,2.74303643209876586790
scenario-01,1.7,0.12,1,2.74565528395061769629
scenario-01,1.7,0.12,2,2.74565528395061769629
scenario-01,1.7,0.12,3,2.74565528395061769629
scenario-01,1.6,0.17,1,2.75143827160493867777
scenario-01,1.6,0.17,2,2.75143827160493867777
scenario-01,1.6,0.17,3,2.75143827160493867777
scenario-01,1.9,0.06,1,2.75473872839506216666
scenario-01,1.9,0.06,2,2.75473872839506216666
scenario-01,1.9,0.06,3,2.75473872839506216666
scenario-01,1.7,0.13,1,2.76024907407407448024
scenario-01,1.7,0.13,2,2.76024907407407448024
scenario-01,1.7,0.13,3,2.76024907407407448024
scenario-01,1.8,0.09,1,2.76052171604938314197
scenario-01,1.8,0.09,2,2.76052171604938314197
scenario-01,1.8,0.09,3,2.76052171604938314197
scenario-01,2.0,0.05,1,2.76072619753086464074
scenario-01,2.0,0.05,2,2.76072619753086464074
scenario-01,2.0,0.05,3,2.76072619753086464074
scenario-01,1.6,0.18,1,2.76892355555555595185
scenario-01,1.6,0.18,2,2.76892355555555595185
scenario-01,1.6,0.18,3,2.76892355555555595185
scenario-01,1.8,0.1,1,2.77497918518518559629
scenario-01,1.8,0.1,2,2.77497918518518559629
scenario-01,1.8,0.1,3,2.77497918518518559629
scenario-01,1.9,0.07,1,2.77814332098765474814
scenario-01,1.9,0.07,2,2.77814332098765474814
scenario-01,1.9,0.07,3,2.77814332098765474814
scenario-01,1.7,0.14,1,2.78069401234567940987
scenario-01,1.7,0.14,2,2.78069401234567940987
scenario-01,1.7,0.14,3,2.78069401234567940987
scenario-01,1.6,0.19,1,2.78930033333333371851
scenario-01,1.6,0.19,2,2.78930033333333371851
scenario-01,1.6,0.19,3,2.78930033333333371851
scenario-01,1.8,0.11,1,2.79542412345679052345
scenario-01,1.8,0.11,2,2.79542412345679052345
scenario-01,1.8,0.11,3,2.79542412345679052345
scenario-01,1.7,0.15,1,2.79817929629629668395
scenario-01,1.7,0.15,2,2.79817929629629668395
scenario-01,1.7,0.15,3,2.79817929629629668395
scenario-01,1.9,0.08,1,2.80147975308642016543
scenario-01,1.9,0.08,2,2.80147975308642016543
scenario-01,1.9,0.08,3,2.80147975308642016543
scenario-01,1.6,0.2,1,2.80389412345679050000
scenario-01,1.6,0.2,2,2.80389412345679050000
scenario-01,1.6,0.2,3,2.80389412345679050000
