scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.3,0.16,3,.04531716049382716149
scenario-01,1.1,0.19,2,.04531751851851851708
scenario-01,1.0,0.09,1,.04534433333333333319
scenario-01,1.3,0.13,3,.04535333333333333432
scenario-01,1.3,0.17,3,.04536839506172839609
scenario-01,1.3,0.18,3,.04536839506172839609
scenario-01,1.2,0.08,2,.04538714814814814745
scenario-01,1.3,0.19,3,.04543456790123456879
scenario-01,1.3,0.03,3,.04543814814814814846
scenario-01,1.1,0.2,2,.04545740740740740590
scenario-01,1.3,0.2,3,.04548419753086419827
scenario-01,1.3,0.02,3,.04607535802469135776
scenario-01,1.0,0.1,1,.04614824691358024692
scenario-01,1.2,0.09,2,.04615122222222222146
scenario-01,1.3,0.01,2,.04656535802469135697
scenario-01,1.2,0.1,2,.04695622222222222213
scenario-01,1.2,0.11,2,.04712507407407407388
scenario-01,1.3,0.02,2,.04718544444444444456
scenario-01,1.0,0.11,1,.04723075308641975301
scenario-01,1.1,0.03,1,.04735877777777777671
scenario-01,1.3,0.01,1,.04738934567901234349
scenario-01,1.2,0.12,2,.04746683950617283913
scenario-01,1.2,0.01,1,.04749904938271604760
scenario-01,1.2,0.13,2,.04761966666666666604
scenario-01,1.0,0.12,1,.04769132098765432106
scenario-01,1.2,0.14,2,.04773669135802469049
scenario-01,1.0,0.13,1,.04783707407407407411
scenario-01,1.2,0.15,2,.04785371604938271518
scenario-01,1.1,0.05,1,.04794035802469135745
scenario-01,1.2,0.16,2,.04810702469135802370
scenario-01,1.1,0.04,1,.04810867901234567827
scenario-01,1.2,0.02,1,.04819090123456790027
scenario-01,1.2,0.17,2,.04826053086419752925
scenario-01,1.0,0.14,1,.04834997530864197534
scenario-01,1.3,0.06,2,.04838796296296296250
scenario-01,1.2,0.03,1,.04855930864197530855
scenario-01,1.2,0.18,2,.04860498765432098567
scenario-01,1.2,0.19,2,.04870727160493826962
scenario-01,1.0,0.15,1,.04893693827160493851
scenario-01,1.3,0.07,2,.04902634567901234506
