scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.2,0.01,3,-1
scenario-01,1.2,0.02,3,-1
scenario-01,1.2,0.03,3,-1
scenario-01,1.2,0.04,3,-1
scenario-01,1.2,0.05,3,-1
scenario-01,1.2,0.06,3,-1
scenario-01,1.2,0.07,3,-1
scenario-01,1.2,0.08,3,-1
scenario-01,1.2,0.09,3,-1
scenario-01,1.2,0.1,3,-1
scenario-01,1.2,0.11,3,-1
scenario-01,1.2,0.12,3,-1
scenario-01,1.2,0.13,3,-1
scenario-01,1.2,0.14,3,-1
scenario-01,1.2,0.15,3,-1
scenario-01,1.2,0.16,3,-1
scenario-01,1.2,0.17,3,-1
scenario-01,1.2,0.18,3,-1
scenario-01,1.2,0.19,3,-1
scenario-01,1.2,0.2,3,-1
scenario-01,1.3,0.01,3,-1
scenario-01,1.3,0.02,3,-1
scenario-01,1.3,0.03,3,-1
scenario-01,1.3,0.04,3,-1
scenario-01,1.3,0.05,3,-1
scenario-01,1.3,0.06,3,-1
scenario-01,1.3,0.07,3,-1
scenario-01,1.3,0.08,3,-1
scenario-01,1.3,0.09,3,-1
scenario-01,1.3,0.1,3,-1
scenario-01,1.3,0.11,3,-1
scenario-01,1.3,0.12,3,-1
scenario-01,1.3,0.13,3,-1
scenario-01,1.3,0.14,3,-1
scenario-01,1.3,0.15,3,-1
scenario-01,1.3,0.16,3,-1
scenario-01,1.3,0.17,3,-1
scenario-01,1.3,0.18,3,-1
scenario-01,1.3,0.19,3,-1
scenario-01,1.3,0.2,3,-1
scenario-01,1.4,0.01,1,5.13988706172839668641
scenario-01,1.4,0.01,2,5.13988754320987818271
scenario-01,1.4,0.01,3,5.13990160493827324320
scenario-01,1.5,0.01,1,5.20085017283950793333
scenario-01,1.5,0.01,2,5.20085061728395241358
scenario-01,1.5,0.01,3,5.20086465432098939506
scenario-01,1.4,0.02,1,5.20088134567901400493
scenario-01,1.4,0.02,2,5.20088234567901405555
scenario-01,1.4,0.02,3,5.20091049382716214444
scenario-01,1.4,0.03,1,5.24755440740740914074
scenario-01,1.4,0.03,2,5.24755570370370549753
scenario-01,1.4,0.03,3,5.24758404938271776172
scenario-01,1.5,0.02,1,5.27093241975308819259
scenario-01,1.5,0.02,2,5.27093316049382901851
scenario-01,1.5,0.02,3,5.27095197530864371604
scenario-01,1.6,0.01,1,5.27372065432098948765
scenario-01,1.6,0.01,2,5.27372080246913765432
scenario-01,1.6,0.01,3,5.27372090123456972839
scenario-01,1.4,0.04,1,5.27674483950617455555
scenario-01,1.4,0.04,2,5.27674643209876724691
scenario-01,1.4,0.04,3,5.27677497530864365432
scenario-01,1.5,0.03,1,5.30294576543210053703
scenario-01,1.5,0.03,2,5.30294669135802658641
scenario-01,1.5,0.03,3,5.30296562962963137037
scenario-01,1.4,0.05,1,5.30875577777777952222
scenario-01,1.4,0.05,2,5.30875740740740924691
scenario-01,1.4,0.05,3,5.30878597530864367283
scenario-01,1.4,0.06,1,5.32603665432098938641
scenario-01,1.4,0.06,2,5.32603846913580432716
scenario-01,1.4,0.06,3,5.32607632098765600000
scenario-01,1.6,0.02,1,5.33808574074074256790
scenario-01,1.6,0.02,2,5.33808618518518707407
scenario-01,1.6,0.02,3,5.33809564197531044444
scenario-01,1.5,0.04,1,5.34948243209876719135
scenario-01,1.5,0.04,2,5.34948361728395254938
scenario-01,1.4,0.07,1,5.34950948148148319506
scenario-01,1.4,0.07,2,5.34951148148148335185
scenario-01,1.5,0.04,3,5.34951188888889059259
scenario-01,1.4,0.07,3,5.34955861728395226543
scenario-01,1.7,0.01,1,5.36405470370370557407
scenario-01,1.7,0.01,2,5.36405481481481670987
scenario-01,1.7,0.01,3,5.36405488888889074691
scenario-01,1.4,0.08,1,5.37002262962963133580
scenario-01,1.4,0.08,2,5.37002470370370558024
scenario-01,1.4,0.08,3,5.37007188888889051234
scenario-01,1.6,0.03,1,5.38145824691358208024
scenario-01,1.6,0.03,2,5.38145883950617475925
scenario-01,1.6,0.03,3,5.38146839506173018641
scenario-01,1.5,0.05,1,5.38156155555555730246
scenario-01,1.5,0.05,2,5.38156288888889084567
scenario-01,1.5,0.05,3,5.38160041975308810493
scenario-01,1.4,0.09,1,5.40492513580247084814
scenario-01,1.4,0.09,2,5.40492743209876731481
scenario-01,1.4,0.09,3,5.40498392592592751851
scenario-01,1.5,0.06,1,5.41054467901234743703
scenario-01,1.5,0.06,2,5.41054604938271801234
scenario-01,1.5,0.06,3,5.41058360493827329012
scenario-01,1.4,0.1,1,5.41070812345679184197
scenario-01,1.4,0.1,2,5.41071041975308830246
scenario-01,1.4,0.1,3,5.41076691358024851234
scenario-01,1.7,0.02,1,5.41355328395061916049
scenario-01,1.7,0.02,2,5.41355350617284142592
scenario-01,1.7,0.02,3,5.41355365432098950000
scenario-01,1.8,0.01,1,5.41356313580247100617
scenario-01,1.8,0.01,2,5.41356324691358215432
scenario-01,1.8,0.01,3,5.41356332098765619135
scenario-01,1.6,0.04,1,5.42228232098765614814
scenario-01,1.6,0.04,2,5.42228313580247109259
scenario-01,1.6,0.04,3,5.42231116049382893950
scenario-01,1.5,0.07,1,5.42830267901234742469
scenario-01,1.5,0.07,2,5.42830423456790321604
scenario-01,1.5,0.07,3,5.42835107407407573456
scenario-01,1.4,0.11,1,5.43115308641975479259
scenario-01,1.4,0.11,2,5.43115541975308830864
scenario-01,1.4,0.11,3,5.43121193827160652469
scenario-01,1.6,0.05,1,5.44864661728395244444
scenario-01,1.6,0.05,2,5.44864750617284148148
scenario-01,1.6,0.05,3,5.44867558024691535308
scenario-01,1.5,0.08,1,5.44867948148148323333
scenario-01,1.5,0.08,2,5.44868114814815014814
scenario-01,1.5,0.08,3,5.44873722222222387654
scenario-01,1.4,0.12,1,5.45448986419753257654
scenario-01,1.4,0.12,2,5.45449227160494018518
scenario-01,1.4,0.12,3,5.45455800000000159259
scenario-01,1.7,0.03,1,5.46029438271605125925
scenario-01,1.7,0.03,2,5.46029479012345874691
scenario-01,1.7,0.03,3,5.46030422222222405555
